date,strategy,benchmark
2015-07-01,1649937.0181,1416938.7477694897
2015-07-02,1668091.8114,1368622.1746320906
2015-07-03,1637007.2414,1294634.1497543273
2015-07-06,1710125.9714,1332154.722417306
2015-07-07,1755611.7414,1308655.4107269694
2015-07-08,1680244.2914,1220379.5298172014
2015-07-09,1747955.0814,1298535.2597119627
2015-07-10,1774076.8714,1368142.4234630305
2015-07-13,1743930.1414,1403209.4020567997
2015-07-14,1709657.8314,1370005.6903819218
2015-07-15,1732391.3014,1321567.3803853733
2015-07-16,1726385.3414,1331761.0932463028
2015-07-17,1737369.4514,1383114.491283854
2015-07-20,1733768.6014,1386151.7159766466
2015-07-21,1728778.1914,1387948.6839492582
2015-07-22,1715520.4614,1385001.7790772517
2015-07-23,1729269.2414,1416200.464025992
2015-07-24,1715651.4014,1391371.242115756
2015-07-27,1626319.6314,1272250.5926925903
2015-07-28,1636878.8314,1269705.6460049388
2015-07-29,1641669.4614,1309447.2000522397
2015-07-30,1625246.8814,1271144.6329836925
2015-07-31,1624396.5214,1271573.5771713073
2015-08-03,1641343.9514,1275750.1109424578
2015-08-04,1645741.0818,1315369.5616540222
2015-08-05,1628877.8218,1288298.4025618713
2015-08-06,1626069.7818,1276621.725531691
2015-08-07,1632118.2618,1301639.816148691
2015-08-10,1651436.8918,1360749.0914712236
2015-08-11,1639354.6118,1354853.6825566473
2015-08-12,1626904.9418,1338014.7496831645
2015-08-13,1627535.9118,1357783.4296611492
2015-08-14,1624344.3418,1357142.761954133
2015-08-17,1613317.1318,1358586.0467037763
2015-08-18,1586387.0918,1274476.3715886027
2015-08-19,1588560.7418,1294707.0452791818
2015-08-20,1576102.0618,1253168.0568345217
2015-08-21,1559767.1818,1195891.6641901736
2015-08-24,1486696.6318,1091278.723435445
2015-08-25,1444887.9018,1013783.0511907826
2015-08-26,1479285.6918,1008041.1626503057
2015-08-27,1530591.2118,1067991.901533738
2015-08-28,1531937.9218,1113517.8887217168
2015-08-31,1553978.3518,1121596.8984086923
2015-09-01,1584703.9818,1120113.2679183735
2015-09-02,1620365.8246,1121362.320076654
2015-09-07,1567512.1246,1082933.3185854275
2015-09-08,1586113.6346,1110764.9832286993
2015-09-09,1593521.8946,1132514.4025298886
2015-09-10,1592007.0246,1118606.8159314708
2015-09-11,1580886.5146,1115150.8750794595
2015-09-14,1576352.2446,1093143.5895249003
2015-09-15,1551000.8246,1050199.2633154276
2015-09-16,1579585.4046,1102510.9643131767
2015-09-17,1553685.7146,1078440.1823587504
2015-09-18,1548429.0346,1083195.9157183813
2015-09-21,1552977.7246,1102177.237406199
2015-09-22,1561037.0446,1112433.0180746259
2015-09-23,1540845.9946,1087111.9845839962
2015-09-24,1547729.1646,1094432.0545743613
2015-09-25,1543807.2646,1076758.654511194
2015-09-28,1543440.0646,1080357.1214396802
2015-09-29,1526711.9146,1059068.8296336972
2015-09-30,1537477.9546,1067095.6996970908
2015-10-08,1559343.6846,1098257.7036710295
2015-10-09,1571460.1414,1112794.7970985717
2015-10-12,1602021.6014,1148635.374452451
2015-10-13,1595660.1214,1147752.399089006
2015-10-14,1582132.0514,1134781.9597568728
2015-10-15,1605296.2614,1161669.1476021106
2015-10-16,1617433.0114,1177411.0827850625
2015-10-19,1617932.0214,1177449.995935442
2015-10-20,1620523.4114,1191949.342274474
2015-10-21,1618224.2014,1157151.2908638055
2015-10-22,1621257.6414,1174235.5964706307
2015-10-23,1636241.8714,1189796.5921675295
2015-10-26,1640904.5014,1195800.144991465
2015-10-27,1635620.2014,1197005.619751889
2015-10-28,1619694.8214,1174364.196436782
2015-10-29,1623230.5214,1177158.2805718107
2015-10-30,1627397.0314,1177415.5804522727
2015-11-02,1617347.7014,1158053.4562740133
2015-11-03,1612237.5302,1154565.3987465175
2015-11-04,1667650.1302,1208885.5580239058
2015-11-05,1697387.8002,1234682.844497988
2015-11-06,1715503.4802,1263802.4744499198
2015-11-09,1762293.1902,1279454.6228689393
2015-11-10,1752391.2302,1277083.5859800724
2015-11-11,1736368.6502,1277219.4488458661
2015-11-12,1722614.6902,1264452.204123462
2015-11-13,1702086.8302,1248100.0521063083
2015-11-16,1706149.1302,1254058.2950976102
2015-11-17,1713312.8402,1252146.186844424
2015-11-18,1726618.6702,1237884.4839143439
2015-11-19,1728238.9602,1257670.7547685276
2015-11-20,1721157.5302,1257475.5560116163
2015-11-23,1712344.0702,1250463.126458411
2015-11-24,1701051.5602,1250647.5641300722
2015-11-25,1708178.3302,1259882.1744455223
2015-11-26,1702919.2602,1252493.240172765
2015-11-27,1644386.8702,1185049.487665732
2015-11-30,1660824.9702,1188187.7932645616
2015-12-01,1669397.7602,1196611.357575872
2015-12-02,1717215.4032,1240008.3490029853
2015-12-03,1723194.4232,1249118.290646586
2015-12-04,1696442.5032,1225228.5814424267
2015-12-07,1701358.2932,1228565.217507188
2015-12-08,1672427.9532,1207047.3447771773
2015-12-09,1680248.9732,1211351.1125562892
2015-12-10,1670715.6132,1207068.6670513577
2015-12-11,1660227.8132,1202062.763446694
2015-12-14,1684084.0032,1236466.0196244898
2015-12-15,1677404.8832,1230824.4457208214
2015-12-16,1668441.2832,1227843.0920495922
2015-12-17,1689780.8932,1251313.685301892
2015-12-18,1708130.0832,1255319.8407759194
2015-12-21,1788325.8932,1287986.8308304113
2015-12-22,1778459.8932,1291574.2701452202
2015-12-23,1774986.3432,1288125.6921410118
2015-12-24,1758978.4832,1275805.6821195427
2015-12-25,1760273.9332,1278737.0950267147
2015-12-28,1717997.9632,1241899.7346709527
2015-12-29,1725936.4032,1253308.1175230467
2015-12-30,1728666.0132,1254407.7804978506
2015-12-31,1727310.8932,1243023.5184684233
2016-01-04,1628836.6032,1155755.947915017
2016-01-05,1630844.7234,1158992.1027627024
2016-01-06,1656766.6234,1179324.3904161728
2016-01-07,1585347.1334,1097558.6995544995
2016-01-08,1616617.8834,1119940.1910209258
2016-01-11,1555104.8734,1063598.3136746425
2016-01-12,1559092.2334,1071347.6276971027
2016-01-13,1542249.4034,1051414.233151074
2016-01-14,1554847.8434,1073300.448167552
2016-01-15,1516950.9734,1039037.7857351338
2016-01-18,1513935.4534,1043035.3123513289
2016-01-19,1548372.4934,1073818.0796893365
2016-01-20,1527018.3734,1057577.5031350425
2016-01-21,1505370.2734,1026582.6791170997
2016-01-22,1516095.4934,1037282.8626219219
2016-01-25,1522878.1034,1042421.3308030921
2016-01-26,1463812.6934,979661.382296384
2016-01-27,1468165.8134,976277.6040160521
2016-01-28,1450602.4934,950758.9396966124
2016-01-29,1474079.6134,981520.9844494007
2016-02-01,1454405.3034,966514.6010935679
2016-02-02,1465219.2861,986599.5170504916
2016-02-03,1456967.3661,982370.010754424
2016-02-04,1469108.7161,994404.169037661
2016-02-05,1470273.9261,987417.6593740066
2016-02-15,1460379.9561,981726.3446026014
2016-02-16,1484485.6661,1011820.3025364196
2016-02-17,1487642.7561,1020577.2939102271
2016-02-18,1485042.5161,1017371.8231477294
2016-02-19,1478975.9761,1016667.6883589731
2016-02-22,1501640.1661,1039083.5619925152
2016-02-23,1491717.1861,1029253.8936471635
2016-02-24,1503683.0661,1035977.8061778644
2016-02-25,1461026.3661,972412.3421318829
2016-02-26,1475709.4261,982167.4491497097
2016-02-29,1463953.1561,958658.309223618
2016-03-01,1477164.1161,976391.4782865973
2016-03-02,1511826.5113,1016583.6319562274
2016-03-03,1519316.9613,1018945.4736143539
2016-03-04,1559129.6213,1030761.8781725235
2016-03-07,1555084.4413,1034410.0526526929
2016-03-08,1557663.3613,1035353.8964457123
2016-03-09,1556512.5513,1023438.1767323369
2016-03-10,1532610.7513,1003861.2306417092
2016-03-11,1534925.1713,1005573.242678133
2016-03-14,1537907.5913,1021367.0509562393
2016-03-15,1547829.9913,1024395.2136825054
2016-03-16,1570369.5513,1029476.9779407769
2016-03-17,1566829.0713,1040861.4398665248
2016-03-18,1567057.4813,1056772.8871292116
