date,symbol,side,shares,price,value,cost
2014-09-02,600170.SH,sell,1326.3795119540755,32.214580000000005,42728.75889820553,8.545751779641106
2014-09-02,601018.SH,sell,15835.12176442742,2.74155,43412.778073265996,8.6825556146532
2014-09-02,600875.SH,sell,1140.0127037099273,37.36796,42599.94911172441,8.519989822344883
2014-09-02,600008.SH,sell,1900.8347412992714,23.9224,45472.52901525769,9.09450580305154
2014-09-02,600583.SH,sell,310.5525341895486,148.27885999999998,46048.37573973729,9.209675147947458
2014-09-02,601939.SH,buy,402.0154144979528,5.6480999999999995,2270.623262625887,0.4541246525251774
2014-09-02,601857.SH,buy,132.9684867749453,9.60696,1277.4229337074285,0.2554845867414857
2014-09-02,601398.SH,buy,437.66107744771233,4.9172400000000005,2152.0845564689894,0.4304169112937979
2014-09-02,601288.SH,buy,14278.422268634074,3.0012,42852.40091262458,8.570480182524916
2014-09-02,601009.SH,buy,3043.1636983072563,14.08153,42852.40091262458,8.570480182524916
2014-09-02,601988.SH,buy,428.2522699821597,3.8234399999999997,1637.3968591405885,0.3274793718281177
2014-09-02,601668.SH,buy,11899.742555822797,3.6011199999999994,42852.40091262459,8.570480182524918
2014-09-02,600011.SH,buy,1798.639277085091,23.8249,42852.40091262458,8.570480182524916
2014-09-02,600068.SH,buy,1914.3372436618029,22.38498,42852.40091262458,8.570480182524916
2014-09-02,601158.SH,sell,32.424838135802865,6.1845,200.5314114508728,0.040106282290174565
2014-09-02,600795.SH,buy,82.34047539636231,520.42936,42852.40091262458,8.570480182524916
2014-09-02,601390.SH,buy,13817.649780937092,3.10128,42852.40091262459,8.570480182524918
2014-09-02,601139.SH,buy,17.80111615131202,11.34735,201.99549535959045,0.04039909907191809
2014-09-02,600016.SH,buy,374.15466008294317,114.53125,42852.40091262459,8.570480182524918
2014-09-02,600518.SH,buy,134.85748553573086,317.76064,42852.40091262459,8.570480182524918
2014-09-02,600000.SH,buy,576.2194178778642,74.3682,42852.40091262458,8.570480182524916
2014-09-02,601991.SH,buy,4890.375107003011,8.762599999999999,42852.40091262458,8.570480182524916
2014-09-02,600383.SH,buy,374.46605236083104,114.43601,42852.40091262458,8.570480182524916
2014-09-02,601328.SH,buy,6811.764980820396,6.18449,42127.29240623393,8.425458481246787
2014-09-02,600018.SH,sell,106.88977191834016,5.80788,620.8029685290894,0.12416059370581789
2014-10-09,601158.SH,sell,6930.385866732494,7.480299999999999,51841.365398919064,10.368273079783814
2014-10-09,601009.SH,sell,3043.1636983072563,15.587209999999999,47434.43162989184,9.486886325978368
2014-10-09,601668.SH,sell,11899.742555822797,3.9078399999999998,46502.28994934656,9.300457989869312
2014-10-09,600011.SH,sell,1798.639277085091,24.454980000000003,43985.68754833036,8.797137509666072
2014-10-09,600068.SH,sell,1914.3372436618029,25.791389999999996,49373.41844280658,9.874683688561316
2014-10-09,601390.SH,sell,13817.649780937092,3.3961200000000002,46926.39677403608,9.385279354807217
2014-10-09,600518.SH,sell,134.85748553573086,348.84592,47044.48361059872,9.408896722119744
2014-10-09,600383.SH,sell,374.46605236083104,107.19644,40141.42771393468,8.028285542786938
2014-10-09,600600.SH,buy,725.9102721480157,62.70263,45516.48320769633,9.103296641539266
2014-10-09,601988.SH,buy,608.3519538440324,3.85208,2343.4203943635202,0.4686840788727041
2014-10-09,601939.SH,buy,333.8336102178347,5.74645,1918.3581494362763,0.3836716298872553
2014-10-09,601857.SH,buy,243.241775906377,9.676590000000001,2353.7509363178888,0.47075018726357776
2014-10-09,601398.SH,buy,436.6839654344815,4.97376,2171.9612399194066,0.4343922479838813
2014-10-09,601288.SH,buy,585.987423337574,3.0627000000000004,1794.703681455988,0.35894073629119766
2014-10-09,600015.SH,buy,1981.9677168465605,22.965300000000003,45516.48320769632,9.103296641539265
2014-10-09,600900.SH,buy,2242.08415694897,20.30097,45516.48320769633,9.103296641539266
2014-10-09,600795.SH,sell,3.0644661228728443,574.26688,1759.821399247885,0.351964279849577
2014-10-09,601186.SH,buy,7721.201561950183,5.8950000000000005,45516.48320769633,9.103296641539266
2014-10-09,600036.SH,buy,1050.0589021444896,43.346599999999995,45516.48320769633,9.103296641539266
2014-10-09,600000.SH,buy,14.811757207409599,77.027,1140.9052224151392,0.22818104448302784
2014-10-09,601991.SH,buy,12.184840192974962,9.28608,113.14940081918094,0.02262988016383619
2014-10-09,601166.SH,buy,1282.5103080064841,35.49015,45516.48320769632,9.103296641539265
2014-10-09,601328.SH,buy,395.3347804626022,6.3167,2497.2112077481193,0.49944224154962386
2014-10-09,601139.SH,sell,107.7249994408812,12.40665,1336.506364313209,0.26730127286264177
2014-10-09,600016.SH,buy,12.210402684301343,117.82974999999999,1438.7486956905561,0.28774973913811125
2014-10-09,600009.SH,buy,1047.4423863947231,43.45488,45516.48320769633,9.103296641539266
2014-10-09,000651.SZ,buy,24.17895723131593,1754.7607000000003,42428.28391649401,8.485656783298802
2014-11-04,601139.SH,sell,3669.4503757531534,12.53505,45996.74393258456,9.199348786516913
2014-11-04,600795.SH,sell,79.27600927348946,668.48254,52994.62804020579,10.598925608041158
2014-11-04,600000.SH,sell,591.0311750852738,79.764,47143.01064950178,9.428602129900357
2014-11-04,601991.SH,sell,4902.559947195986,9.672999999999998,47422.46236922676,9.484492473845354
2014-11-04,600900.SH,sell,2242.08415694897,21.17579,47477.90326987842,9.495580653975685
2014-11-04,601186.SH,sell,7721.201561950183,7.68375,59327.78250163471,11.865556500326942
2014-11-04,601166.SH,sell,1282.5103080064841,37.06749,47539.43801692727,9.507887603385454
2014-11-04,600009.SH,sell,1047.4423863947231,45.984,48165.59069597495,9.63311813919499
2014-11-04,000651.SZ,sell,24.17895723131593,1769.12351,42775.56168520552,8.555112337041104
2014-11-04,601857.SH,buy,201.0255371561795,9.664200000000001,1942.7509961847502,0.38855019923695006
2014-11-04,601398.SH,buy,90.08419885514378,5.12919,462.05897192581494,0.09241179438516299
2014-11-04,601939.SH,buy,228.30011072229257,5.8167,1327.953254038359,0.26559065080767186
2014-11-04,601288.SH,buy,310.6016462846159,3.1242,970.3816633223971,0.19407633266447943
2014-11-04,600028.SH,buy,3796.2176285601117,12.486239999999999,47400.484402432405,9.480096880486482
2014-11-04,600519.SH,buy,49.7707543656537,952.37625,47400.484402432405,9.480096880486482
2014-11-04,601328.SH,buy,161.2769745149541,6.43422,1037.6915349636079,0.20753830699272158
2014-11-04,600036.SH,buy,21.126757249114466,44.259159999999994,935.0525293697169,0.18701050587394338
2014-11-04,600600.SH,buy,54.62195224036465,60.739709999999995,3317.721538713599,0.6635443077427198
2014-11-04,601988.SH,buy,90.83968373009655,3.9809599999999996,361.62914734216514,0.07232582946843304
2014-11-04,600015.SH,buy,26.07810448193362,23.609939999999998,615.7024821321838,0.12314049642643678
2014-11-04,000729.SZ,buy,883.8018380360634,53.63248,47400.48440243241,9.480096880486483
2014-11-04,000157.SZ,buy,158.15403298816648,299.71088,47400.4844024324,9.48009688048648
2014-11-04,000063.SZ,buy,245.98119053177427,192.69962999999998,47400.484402432405,9.480096880486482
2014-11-04,000568.SZ,buy,98.64905537300616,480.49608000000006,47400.484402432405,9.480096880486482
2014-11-04,600016.SH,buy,19.780753735736806,116.73025,2309.0123287609913,0.4618024657521983
2014-11-04,600166.SH,buy,607.9822430266483,77.9636,47400.4844024324,9.48009688048648
2014-11-04,000858.SZ,buy,171.73889434047283,276.00320000000005,47400.4844024324,9.48009688048648
2014-11-04,600066.SH,buy,110.87460606047344,416.54073000000005,46183.78934689204,9.236757869378408
2014-12-02,601939.SH,sell,8150.617860412619,6.645650000000001,54166.15358405113,10.833230716810226
2014-12-02,601398.SH,sell,9243.149910125869,5.62374,51981.07187557125,10.396214375114251
2014-12-02,600018.SH,sell,7379.796309980079,7.086110000000001,52294.04843011294,10.458809686022589
2014-12-02,601988.SH,sell,11909.160648055602,4.69696,55936.85119749124,11.187370239498248
2014-12-02,601288.SH,sell,15175.011338256265,3.444,52262.73904895457,10.452547809790914
2014-12-02,600016.SH,sell,406.14581650298135,136.52125,55447.534551257646,11.08950691025153
2014-12-02,601328.SH,sell,7368.376735797952,7.873840000000001,58017.41947739536,11.603483895479071
2014-12-02,600015.SH,sell,2008.0458213284942,27.42406,55068.7690868619,11.01375381737238
2014-12-02,600036.SH,sell,1071.185659393604,49.651559999999996,53186.03903852109,10.637207807704218
2014-12-02,600519.SH,sell,49.7707543656537,974.1812500000001,48485.73570137548,9.697147140275097
2014-12-02,000729.SZ,sell,883.8018380360634,58.66544,51848.62370119439,10.369724740238878
2014-12-02,000157.SZ,sell,158.15403298816648,315.38992,49880.18781181519,9.976037562363038
2014-12-02,000063.SZ,sell,245.98119053177427,197.82802999999998,48661.97433995555,9.732394867991111
2014-12-02,000568.SZ,sell,98.64905537300616,538.7205600000001,53144.274354016896,10.62885487080338
2014-12-02,600166.SH,sell,607.9822430266483,77.198,46935.013197171196,9.38700263943424
2014-12-02,000858.SZ,sell,171.73889434047283,294.82160000000005,50632.33561168915,10.12646712233783
2014-12-02,600066.SH,sell,110.87460606047344,409.19394,45369.216899833,9.0738433799666
2014-12-02,600600.SH,buy,46.348141867443005,62.33854,2889.2754957292705,0.5778550991458541
