date,strategy,benchmark
2020-08-27,134914.83,157153.42010784647
2020-08-28,136275.27,160904.1040124976
2020-08-31,137292.91,159972.41595645557
2020-09-01,139019.57,160832.92677709597
2020-09-02,139472.03,160891.54195620524
2020-09-03,139443.95,160001.64216833192
2020-09-04,139402.81,158444.63142488405
2020-09-07,135616.57,155094.8172848581
2020-09-08,138663.77,155925.92253057618
2020-09-09,135706.85,152278.85067880288
2020-09-10,130807.27,152192.11868147177
2020-09-11,130808.55,153696.94474316153
2020-09-14,131755.43,154486.4111899158
2020-09-15,132378.73,155729.72593060866
2020-09-16,132212.15,154695.92383527628
2020-09-17,131692.51,153877.35739508536
2020-09-18,134439.97,157344.19595798082
2020-09-21,134679.93,155827.5618290993
2020-09-22,134012.91,153978.55136838072
2020-09-23,133722.93,154528.81394259384
2020-09-24,132417.67,151563.95607917174
2020-09-25,131863.83,151794.99893312211
2020-09-28,130190.45,152189.82682032904
2020-09-29,130970.29,152518.35348975394
2020-09-30,130267.65,152372.07296116705
2020-10-09,131301.33,155485.87854810007
2020-10-12,134902.73,160203.01372432892
2020-10-13,134017.43,160735.8946907742
2020-10-14,132058.85,159669.71756564762
2020-10-15,129767.55,159391.83770593876
2020-10-16,131196.61,159157.33380950912
2020-10-19,131492.71,157955.33235706703
2020-10-20,133479.95,159216.82919615868
2020-10-21,133256.23,159195.61121213026
2020-10-22,132509.25,158702.56544957557
2020-10-23,130461.19,156726.36998158816
2020-10-26,129032.57,155821.17783327858
2020-10-27,128365.99,156088.33909022293
2020-10-28,127566.45,157350.2776938537
2020-10-29,126885.65,158534.3395201628
2020-10-30,123673.87,155957.29113439034
2020-11-02,124088.65,156804.20025737942
2020-11-03,127189.69,158688.49209354416
2020-11-04,126720.03,159887.42112343985
2020-11-05,127832.41,162260.83930745148
2020-11-06,127166.29,162280.9678270527
2020-11-09,130309.29,165457.4176185531
2020-11-10,129463.89,164544.85497767007
2020-11-11,127147.73,162918.04875858195
2020-11-12,127615.85,163036.45826275076
2020-11-13,126930.61,161322.15609261734
2020-11-16,127172.09,162893.9177858257
2020-11-17,126261.45,162582.17152581096
2020-11-18,126638.87,162478.7255498275
2020-11-19,127349.65,163685.02507229664
2020-11-20,127498.83,164193.19047531747
2020-11-23,128320.21,166243.87807351872
2020-11-24,129128.25,165222.77753907
2020-11-25,128435.43,163110.76106530495
2020-11-26,128060.49,163406.08564200153
2020-11-27,127803.63,165437.996586522
2020-11-30,128105.01,164756.64619802163
2020-12-01,129524.57,168305.5898559702
2020-12-02,130903.15,168307.13104955023
2020-12-03,130175.65,167972.17388277422
2020-12-04,129293.55,168266.32927813422
2020-12-07,129213.05,166815.44167020748
2020-12-08,127964.75,166405.01584107857
2020-12-09,124825.73,164173.6066879299
2020-12-10,124965.03,164101.40641885877
2020-12-11,123193.55,162410.8864600033
2020-12-14,122934.31,163912.42087764607
2020-12-15,123081.97,164253.37009877202
2020-12-16,120828.17,164544.5693254117
2020-12-17,122114.97,166657.44607748973
2020-12-18,121864.83,166075.82486407616
2020-12-21,122976.37,167632.68945985698
2020-12-22,119941.11,164906.8062828618
2020-12-23,120818.11,166313.50415072675
2020-12-24,118949.11,166077.40591611087
2020-12-25,120411.65,167472.3953629207
2020-12-28,119970.75,168216.45306520833
2020-12-29,120331.47,167503.03322839946
2020-12-30,119798.37,169853.8317393939
2020-12-31,121902.25,173094.92197973237
2021-01-04,122357.13,174969.25252377105
2021-01-05,121133.65,178316.9242718592
2021-01-06,119335.43,179949.88530065375
2021-01-07,116565.69,183138.19962549006
2021-01-08,118579.27,182532.80948695002
2021-01-11,117163.59,180730.13447976887
2021-01-12,117052.47,185884.9686327249
2021-01-13,115542.13,185274.42346738273
2021-01-14,115647.89,181703.27865019088
2021-01-15,115977.21,181292.2350150148
2021-01-18,117670.61,183299.749263748
2021-01-19,119549.69,180609.3998990785
2021-01-20,118685.49,181901.81693436945
2021-01-21,118777.03,184842.5637542626
2021-01-22,115752.05,185002.2201159244
2021-01-25,115066.19,186867.1706369674
2021-01-26,114387.81,183115.31422944184
2021-01-27,114815.55,183614.72738012776
2021-01-28,114608.45,178603.83207154763
2021-01-29,113470.43,177767.53194057272
2021-02-01,112156.99,179949.24424384136
2021-02-02,111666.27,182720.838425251
2021-02-03,110175.49,182193.02280408487
2021-02-04,107087.69,181819.2401809362
2021-02-05,106439.03,182133.67356510233
2021-02-08,106489.51,184829.02848736907
2021-02-09,108002.31,188870.95479865244
2021-02-10,107899.61,192905.5903342717
2021-02-18,110997.19,191598.9737245096
2021-02-19,113341.89,191946.42651682018
2021-02-22,113995.35,185917.5263471029
2021-02-23,112482.97,185330.7899653418
2021-02-24,112879.93,180610.89126959015
2021-02-25,112446.39,181673.45456149458
2021-02-26,111533.43,177262.53528469705
2021-03-01,112766.33,179986.9536634836
2021-03-02,111815.31,177689.99063857767
2021-03-03,112624.99,181097.30392098252
2021-03-04,112534.69,175400.64390004883
2021-03-05,114256.21,174805.75646431066
2021-03-08,113084.37,168734.94180798484
2021-03-09,111489.41,165113.62848253286
2021-03-10,109603.15,166196.87166932793
2021-03-11,111171.23,170335.624131584
2021-03-12,111149.11,170938.91505817874
