date,strategy,benchmark
2023-02-13,89072.604,137630.38032671734
2023-02-14,88902.344,137687.384559951
2023-02-15,89436.844,136969.90248230513
2023-02-16,87829.214,135966.7415739894
2023-02-17,86542.524,134007.6785984282
2023-02-20,87993.024,137295.42315994136
2023-02-21,87961.714,137656.27503609215
2023-02-22,88051.654,136413.92021984892
2023-02-23,86967.774,136304.16664341622
2023-02-24,87046.434,134889.17157390705
2023-02-27,86068.894,134317.82387718098
2023-02-28,86988.764,135168.61255642326
2023-03-01,88168.664,137077.9255374982
2023-03-02,88155.174,136772.21783336377
2023-03-03,88433.124,137197.8264121787
2023-03-06,88212.284,136482.33061418985
2023-03-07,87041.524,134484.14988692186
2023-03-08,87900.314,133994.4156976415
2023-03-09,87770.124,133520.85739787563
2023-03-10,87038.814,131769.8987356104
2023-03-13,87820.844,133150.02430037147
2023-03-14,87377.454,132353.1740748922
2023-03-15,87135.364,132426.4604868527
2023-03-16,86124.534,130840.3763222713
2023-03-17,87375.404,131493.68628792127
2023-03-20,87030.564,130837.93499192363
2023-03-21,89339.164,132276.200755876
2023-03-22,89472.634,132843.00458877126
2023-03-23,89354.264,134159.8880721451
2023-03-24,89966.994,133759.8486919919
2023-03-27,91334.844,133275.94712324283
2023-03-28,90047.184,132845.39609605062
2023-03-29,89548.844,133065.59080725882
2023-03-30,89165.834,134141.16124153262
2023-03-31,90146.514,134553.0319396428
2023-04-03,92081.264,135869.75266766013
2023-04-04,92013.424,136286.19380190418
2023-04-06,90510.704,136071.44973437017
2023-04-07,91395.224,136956.30410619162
2023-04-10,89614.954,136342.87916750056
2023-04-11,90526.904,136187.9659619428
2023-04-12,92016.154,136092.96001373275
2023-04-13,92493.924,135152.66585302295
2023-04-14,92352.214,135917.29051791297
2023-04-17,90470.704,137823.3483918577
2023-04-18,89932.074,138243.4697900817
2023-04-19,90858.854,136998.78657577897
2023-04-20,91201.494,136615.4910681191
2023-04-21,88048.304,133943.247406477
2023-04-24,88375.464,132284.99286666542
2023-04-25,87973.454,131621.44592124468
2023-04-26,87734.154,131507.40091786068
2023-04-27,87413.174,132476.8316089239
2023-04-28,91357.104,133827.61138644462
2023-05-04,91459.874,133866.1844059378
2023-05-05,90609.674,133422.1047549278
2023-05-08,91007.174,134942.87087694198
2023-05-09,91490.419,133787.40749184845
2023-05-10,91127.769,132757.53477583756
2023-05-11,92131.339,132551.40677758495
2023-05-12,90735.479,130794.26341177232
2023-05-15,90491.809,132824.55344580347
2023-05-16,88943.639,132137.59962288607
2023-05-17,89378.829,131538.38090174194
2023-05-18,89898.789,131402.36724676684
2023-05-19,89066.359,131019.4005713579
2023-05-22,88602.909,131842.7234538044
2023-05-23,87686.4835,129978.02869117878
2023-05-24,86287.3435,128181.25273528666
2023-05-25,85427.6735,127895.80309073107
2023-05-26,84939.2835,127910.79983429534
2023-05-29,84581.7535,127345.82284723844
2023-05-30,86155.8635,127472.42326383898
2023-05-31,87084.6535,126170.05822257353
2023-06-01,88782.4135,126446.55964405889
2023-06-02,89320.6635,128272.26951649322
2023-06-05,90038.8135,127688.1936865804
2023-06-06,88570.4322,126489.57355970827
2023-06-07,89055.2122,125864.42359227264
2023-06-08,88591.5222,126888.94863228388
2023-06-09,89043.5522,127437.53050832567
2023-06-12,89731.3922,127694.27874399119
2023-06-13,92270.5022,128374.36362655621
2023-06-14,91462.9622,128345.04441161896
2023-06-15,90570.9822,130386.9498636444
2023-06-16,91712.5222,131644.20177731523
2023-06-19,92662.9822,130566.5952403161
2023-06-20,92737.1722,130345.0420201117
2023-06-21,89616.5922,128345.29684849847
2023-06-26,86132.5522,126540.50270014476
2023-06-27,87253.6822,127727.52733824993
2023-06-28,86254.7122,127573.58070021759
2023-06-29,86640.0722,126943.97987201205
2023-06-30,87577.7022,127628.485721506
2023-07-03,87161.5322,129303.55388610654
2023-07-04,87354.8722,129507.20401709473
2023-07-05,86678.9522,128503.83717342994
2023-07-06,86626.3722,127638.55330284448
2023-07-07,85915.0022,127072.03512220757
2023-07-10,85591.3122,127690.7745215194
2023-07-11,85659.3122,128526.44688183346
2023-07-12,84374.0322,127661.21283431633
2023-07-13,85393.2022,129487.59365740404
2023-07-14,85965.3322,129510.17347196654
2023-07-17,86117.1722,128449.6794981663
2023-07-18,85320.9922,128043.26940834394
2023-07-19,85356.8122,127907.98317016629
2023-07-20,84881.2822,127005.46485985651
2023-07-21,84822.0522,126946.18869470753
2023-07-24,84976.4922,126391.85723658162
2023-07-25,86632.5122,130042.03804781809
2023-07-26,85219.4022,129772.91044044406
2023-07-27,84897.3422,129617.89426721177
2023-07-28,86818.7822,132620.29215184387
2023-07-31,87460.2922,133347.45983397108
2023-08-01,87619.2022,132795.11797704012
2023-08-02,87383.2822,131861.56653824289
2023-08-03,87958.6722,133027.05764622023
2023-08-04,90344.1022,133545.06144446522
2023-08-07,89522.9622,132534.44700512887
2023-08-08,88698.9222,132188.31286335978
2023-08-09,87963.1422,131784.1813485286
2023-08-10,88370.1022,132054.93318792983
2023-08-11,86207.4022,129016.96163251738
2023-08-14,87032.1822,128075.38203664492
2023-08-15,86915.3222,127764.14065038912
2023-08-16,86707.5322,126827.40385675733
2023-08-17,86786.7322,127251.46459891646
2023-08-18,84934.6622,125687.11989981192
2023-08-21,84758.9522,123878.58237825843
2023-08-22,86544.1622,124830.93704303954
2023-08-23,84985.5822,122785.09556861683
2023-08-24,84519.4022,123675.1149318541
2023-08-25,83089.3122,123200.87903835908
2023-08-28,84215.0122,124644.67516289497
2023-08-29,85612.7722,125889.83003557775
2023-08-30,85472.0622,125836.78507550662
2023-08-31,84499.7722,125064.79656111891
2023-09-01,83619.0222,125935.81672763689
2023-09-04,84344.4322,127844.38900576283
2023-09-05,83514.2722,126893.28988230338
2023-09-06,83579.9422,126617.96428523035
2023-09-07,82806.1122,124839.16449238804
2023-09-08,82958.8822,124225.27453839265
2023-09-11,83457.3722,125140.16889887305
2023-09-12,83205.1622,124909.91324940213
2023-09-13,82173.3722,124114.28867140351
2023-09-14,81632.0822,124009.87280635678
2023-09-15,81420.2222,123188.41994974119
2023-09-18,81488.8622,123817.33321960393
2023-09-19,80709.5222,123577.88687479695
2023-09-20,80412.6422,123085.89071821487
2023-09-21,80416.3622,121981.64544735411
2023-09-22,81740.6122,124190.06623678001
2023-09-25,80788.2222,123381.96928401201
2023-09-26,80959.1322,122660.83351468937
2023-09-27,81700.7722,122913.3434680098
2023-09-28,82196.4222,122548.71168174251
2023-10-09,81649.6422,122389.610016908
2023-10-10,82118.4022,121472.82237983146
2023-10-11,82450.1922,121819.00634466887
2023-10-12,82689.1222,122976.03417410766
2023-10-13,81839.6122,121681.56442840195
2023-10-16,81447.3822,120458.80004262207
2023-10-17,82266.2722,120884.10968302703
2023-10-18,82013.2422,119926.67306527731
2023-10-19,81500.7922,117368.01935632853
2023-10-20,80984.5222,116605.54040491414
2023-10-23,79839.2522,115398.32413798792
2023-10-24,81024.6522,115826.35079638528
2023-10-25,81484.8322,116401.88695238809
2023-10-26,81754.8822,116723.65097067301
2023-10-27,80959.9222,118325.97081245089
2023-10-30,81102.4022,119036.33815594068
2023-10-31,81655.1622,118662.12705440444
2023-11-01,81242.6422,118613.0081521169
2023-11-02,81427.5022,118053.73092407579
2023-11-03,81723.6222,119048.44848308022
2023-11-06,83154.6522,120658.46432814458
2023-11-07,83200.9822,120231.67660337943
2023-11-08,84160.0422,119943.13460705013
2023-11-09,83245.0622,120001.3943816054
2023-11-10,83137.6222,119126.60094804666
2023-11-13,84489.4622,118891.5954993959
2023-11-14,85438.5022,118979.42692576791
2023-11-15,85090.3022,119816.02267361482
2023-11-16,84969.9822,118657.42707829292
2023-11-17,85269.8222,118514.74709677661
2023-11-20,86155.0522,118788.93340635406
2023-11-21,86888.9622,118946.51048529799
2023-11-22,85930.3322,117729.12699089664
2023-11-23,85569.2622,118297.24947433344
2023-11-24,84255.3022,117516.29945072395
2023-11-27,83598.1222,116650.49742022797
2023-11-28,83874.0522,116869.08118556051
2023-11-29,83135.6922,115865.4486188647
2023-11-30,82593.6522,116127.7006428106
2023-12-01,84392.9222,115685.22197306261
2023-12-04,85842.4022,114929.7946465844
2023-12-05,83878.7722,112741.53559213855
2023-12-06,84114.5622,112918.93560919799
2023-12-07,84731.0222,112642.72648304679
2023-12-08,84042.1222,112914.41167459455
2023-12-11,85131.1722,113578.48674453949
2023-12-12,85152.4522,113822.55999162445
2023-12-13,84204.2022,111922.7067504545
2023-12-14,84050.0122,111336.7509300971
2023-12-15,84266.7722,110990.90576212427
2023-12-18,83528.1822,110586.14315509437
2023-12-19,83331.4622,110741.44165904714
2023-12-20,81718.3222,109527.7849301561
2023-12-21,82287.4522,110636.10240646756
2023-12-22,80929.3022,110847.29574999934
2023-12-25,80635.2422,111186.84660367444
2023-12-26,79637.1722,110434.1661890296
2023-12-27,79122.9822,110818.36847653288
2023-12-28,80159.7522,113415.2497650345
2023-12-29,81259.9422,113965.61530692215
2024-01-02,80522.5122,112478.97134363124
2024-01-03,80586.4522,112211.41814521613
2024-01-04,79989.0422,111173.5969890393
2024-01-05,78858.7122,110577.69648424527
2024-01-08,77910.3622,109147.6083465731
2024-01-09,77917.5922,109361.61503269603
2024-01-10,77158.8022,108851.08137316111
2024-01-11,78572.8622,109466.9841791166
2024-01-12,77841.0222,109084.84124510389
2024-01-15,77547.0222,108976.98426680522
2024-01-16,77523.1822,109639.85361849683
2024-01-17,76347.4922,107255.1820641207
2024-01-18,76566.0222,108771.35117769791
2024-01-19,75584.5622,108606.8586568712
2024-01-22,72879.6422,106917.03622097224
2024-01-23,73916.0922,107349.87578776928
2024-01-24,75557.9622,108850.41374404565
2024-01-25,77127.9522,111036.31782812893
2024-01-26,76898.8422,110734.13759723156
2024-01-29,75258.8022,109742.2964900381
2024-01-30,73856.2622,107785.18990029293
