date,strategy_nav,benchmark_nav
2011-10-11,836757.059095309,849483.0357639191
2011-10-12,854870.6533204387,880361.4172685794
2011-10-13,860183.3431512638,886300.8222229546
2011-10-14,856998.575109962,883365.2389526169
2011-10-17,857557.6469315201,887748.808074635
2011-10-18,846334.6483015929,862869.4153099705
2011-10-19,845921.8817615877,859830.975113617
2011-10-20,831470.929707403,839010.2700476971
2011-10-21,828725.4013517189,834797.7962653949
2011-10-24,843587.022363897,857696.6106812091
2011-10-25,854849.9729370676,873926.035551215
2011-10-26,860695.9050282876,882656.2251907598
2011-10-27,865859.5076379959,884595.5276210792
2011-10-28,873200.5980145435,901751.3305658496
2011-10-31,869899.2814254712,897187.6786057261
2011-11-01,870284.9856847489,897928.9807877244
2011-11-02,880469.3901959511,912860.2114458788
2011-11-03,881578.9456525819,913496.3266096859
2011-11-04,888291.5018423351,919968.9898018524
2011-11-07,885440.2628666514,910815.7219973684
2011-11-08,887714.888538762,907973.6752843462
2011-11-09,890951.0913676784,915943.9220044918
2011-11-10,879851.2964867338,898612.6964059661
2011-11-11,880407.3145281641,897086.1531609532
2011-11-14,892074.2373579163,915458.2642211352
2011-11-15,892021.1943420093,913622.484457453
2011-11-16,872244.6022475585,888802.3426080989
2011-11-17,872478.9040748075,886106.4259614876
2011-11-18,860103.799790049,867624.800569075
2011-11-21,860788.1732265567,868687.3226009288
2011-11-22,859409.2186862302,868616.7540950538
2011-11-23,857269.3181125162,860140.544502597
2011-11-24,857944.1346931752,861772.9405064223
2011-11-25,853600.5973963431,855467.7110805536
2011-11-28,857275.4929375285,856582.1608808814
2011-11-29,863685.465695575,868315.1735935315
2011-11-30,844268.0217456244,839339.1459146994
2011-12-01,857222.679094009,860008.0621189259
2011-12-02,849133.1959921257,851252.9072060765
2011-12-05,845650.2491386874,839294.2084227507
2011-12-06,841985.0059384161,837615.210575423
2011-12-07,843958.268857713,841572.0399590837
2011-12-08,842761.8099954526,840497.8674663545
2011-12-09,836907.043289306,833327.8409732062
2011-12-12,831513.2919379888,824750.1059359764
2011-12-13,821457.809416617,806187.925928367
2011-12-14,815916.3898524888,798049.912571613
2011-12-15,802588.6461144525,779178.828915645
2011-12-16,813636.0833200808,795602.9829174286
2011-12-19,809351.6436411105,793698.6318697359
2011-12-20,808142.3107968954,791257.0281405232
2011-12-21,803912.1309566277,778619.6067936169
2011-12-22,800835.524149678,779360.9089756149
2011-12-23,804626.1874309646,785293.9893940862
2011-12-26,801163.3417993787,777485.8505152668
2011-12-27,792689.5161316457,767277.7166960759
2011-12-28,794681.8477028465,768240.7105050208
2011-12-29,795980.8242917964,769383.4542817608
2011-12-30,803355.2779776137,780827.868435007
2012-01-04,795296.504049195,765186.625404063
2012-01-05,799574.5404644158,757740.9822936298
2012-01-06,806143.832907247,762473.066630983
2012-01-09,821097.8656980946,788426.6318883767
2012-01-10,834816.3415191782,814649.8220974625
2012-01-11,828465.6803365889,810741.5917791686
2012-01-12,830358.9270537051,810612.1052282942
2012-01-13,826184.1566258386,797002.7025740528
2012-01-16,823069.3860434878,780796.911496109
2012-01-17,846484.915675494,819061.0194552711
2012-01-18,837723.309389013,806274.8050794678
2012-01-19,848342.475395243,821640.4314931263
2012-01-20,856294.9425578518,833535.8849174131
2012-01-30,839609.0477538455,819100.6310222481
2012-01-31,841878.32338598,820278.9919222363
2012-02-01,832214.8522584165,808539.987543993
2012-02-02,847009.1861849816,827594.8156114843
2012-02-03,850707.7084893035,834202.9570201185
2012-02-06,849594.3071621524,833614.4423107458
2012-02-07,836738.8169928987,818179.9117427659
2012-02-08,853102.3276909223,841574.7029215695
2012-02-09,851521.114948382,841905.908880747
2012-02-10,848634.6809012205,843368.2081557886
2012-02-13,846008.4273072311,842821.3022352576
2012-02-14,842035.6301993907,839534.5407870986
2012-02-15,845095.816087979,848688.474332204
2012-02-16,842083.6829124978,844183.7404170799
2012-02-17,843845.200622891,844520.6051715397
2012-02-20,845014.0859241387,845725.5956963864
2012-02-21,847444.4339301025,852964.5263438558
2012-02-22,848869.5953436653,864622.6432365914
2012-02-23,851475.000550858,867545.2445648104
2012-02-24,859338.0025565092,881446.2416112521
2012-02-27,861071.8532607801,884294.2799898675
2012-02-28,868957.2640228834,886254.8861200737
2012-02-29,864119.1884349482,876827.9989201688
2012-03-01,864010.4061499387,876562.3684122053
2012-03-02,870316.0245984466,892070.463318857
2012-03-05,861100.3042998189,886333.1106430955
2012-03-06,852042.153858934,872470.3936823879
2012-03-07,846661.791255997,866463.0831846236
2012-03-08,850178.2188431945,877376.5691922538
2012-03-09,853187.2549370587,886867.0346215083
2012-03-12,848540.1546006546,883571.6185452703
2012-03-13,854182.2207386136,892449.6026027795
2012-03-14,842499.7749435045,867162.4437074697
2012-03-15,837190.3177544303,860651.5004295692
2012-03-16,842561.0669012595,873291.9176092723
2012-03-19,840098.3854785278,875453.2445368492
2012-03-20,832976.9523766589,860285.0102174543
2012-03-21,831824.9160320924,861399.460017782
2012-03-22,832885.5581360131,860052.6667405639
2012-03-23,830158.9642672791,849797.9310778708
2012-03-26,831921.9089774197,850630.7725953199
2012-03-27,831729.7895837945,847868.2818865625
2012-03-28,817532.4407474921,823820.7320284152
2012-03-29,811358.621105724,813242.779294002
2012-03-30,818687.2272585693,817162.9929434822
2012-04-05,820078.5019406173,836447.1686550676
2012-04-06,819954.726111926,838776.5950895639
2012-04-09,811859.7245164608,830560.0243394773
2012-04-10,817821.3548284867,838762.6145365131
2012-04-11,816360.5204052002,838845.1663735744
2012-04-12,828943.7231137122,855621.8300344222
2012-04-13,828743.5292792998,858956.5248073264
2012-04-16,826604.4657736203,856822.82611554
2012-04-17,824180.5397809725,846117.3840521169
2012-04-18,836636.5090756471,865432.1838322894
2012-04-19,836104.1552170261,864149.9673953531
2012-04-20,846490.5198597761,874396.7141705888
2012-04-23,842590.9827418888,867472.678837071
2012-04-24,848214.1092792335,867082.5548328942
2012-04-25,850828.6736546545,874114.107276778
2012-04-26,846366.3457585266,875943.8953748669
2012-04-27,845630.4213220702,874169.6966186701
2012-05-02,856622.7842059466,893253.1515328846
2012-05-03,855244.1099278068,895926.4329983661
2012-05-04,858493.0732726587,904035.4866380864
2012-05-07,858850.5799143832,904667.6073581647
2012-05-08,856740.9781057589,901784.284726612
2012-05-09,845956.1954000861,884607.5109522656
2012-05-10,847774.9284664171,884507.6498590461
2012-05-11,843319.6305320315,877751.3811621368
2012-05-14,836590.4411533613,870633.6153077736
2012-05-15,832946.6046158718,871246.0966795188
2012-05-16,825938.8023682472,857023.5469129109
2012-05-17,835743.024496723,870103.6857730898
2012-05-18,831715.8783145869,856800.1909344103
2012-05-21,830904.5510128137,861212.3869031512
2012-05-22,834536.502384938,874625.0632037503
2012-05-23,830148.533362727,871077.9971725997
2012-05-24,827034.0011966219,863885.0026280113
2012-05-25,822046.17213484,856509.5951531421
2012-05-28,830390.8895112296,870352.3398952058
2012-05-29,834172.5843790607,882390.5946827963
2012-05-30,830187.6074172658,879529.2414917516
2012-05-31,826672.895244288,876128.6383973227
2012-06-01,828109.676748223,876446.8624143816
2012-06-04,811571.1124558232,851823.7797889801
2012-06-05,815982.5085190553,851762.5316518059
2012-06-06,816933.6682087035,851282.8655340422
2012-06-07,814268.6876997144,846217.578015647
2012-06-08,808869.7219198749,840274.1786175432
2012-06-11,813774.826467337,851570.4654825138
2012-06-12,806640.6250817232,845549.8401723204
2012-06-13,813928.4824747742,859017.1072038795
2012-06-14,810355.5463230596,852288.1338724501
2012-06-15,818903.8866800864,854828.9329542607
2012-06-18,819227.2997944964,859208.8405028606
2012-06-19,817209.4084336355,851688.9673131341
2012-06-20,817354.3168307795,849688.4167456402
2012-06-21,810653.5656582459,836231.8015640244
2012-06-25,807120.0524315451,817701.909976556
2012-06-26,805806.2272146314,817168.318868454
2012-06-27,803539.5113652044,814598.5600696099
2012-06-28,798421.756744803,807453.1659794559
2012-06-29,801515.5103327367,819397.5513394203
2012-07-02,797916.3211797167,820604.5390861311
2012-07-03,797515.0196657702,821763.9263784076
2012-07-04,798799.0049847512,820498.3534570079
2012-07-05,791258.5406269054,808998.017091559
2012-07-06,794111.6529921612,823059.7904980839
2012-07-09,777412.7117155016,804226.6540575393
2012-07-10,775690.1913779652,801120.9740584182
2012-07-11,777994.7589286542,807400.9053406712
2012-07-12,775545.9386720677,815259.6405067218
2012-07-13,777681.459103215,815742.9681979034
2012-07-16,768634.2749537019,798799.2036410687
2012-07-17,770979.4333922977,803615.8370373477
2012-07-18,773444.5579327036,803660.4416589858
2012-07-19,776190.9400032918,806984.8174522574
2012-07-20,772837.0204293912,798374.4611245758
2012-07-23,763917.1865138209,787381.7519829918
2012-07-24,764342.1013148132,790897.195334623
2012-07-25,759645.8900944326,785601.5615612017
2012-07-26,761607.7022786592,781409.0599975433
2012-07-27,765318.3885260321,781948.3099009279
2012-07-30,767511.0090537756,777516.1417135432
2012-07-31,767711.1844237559,776560.4710514342
2012-08-01,770442.1231936703,785124.8912762348
2012-08-02,770730.4486737796,777212.8968604672
2012-08-03,773025.4967025388,783489.1665693022
2012-08-06,773920.3929903553,794099.0748535454
2012-08-07,775631.2626687147,795184.8978071503
2012-08-08,777206.7110132282,795491.8042336444
2012-08-09,778541.8706745018,802783.3283902092
2012-08-10,779311.6127037362,798805.8610472834
2012-08-13,776785.6021427755,782888.0027881218
2012-08-14,777006.6692924253,784580.6483181895
2012-08-15,769366.2613933869,776125.4095553085
2012-08-16,767454.7482410393,772149.2736936256
2012-08-17,768505.2727344551,770087.4749889572
2012-08-20,765413.5068873906,766196.886797132
2012-08-21,765626.7340805801,770163.036549493
2012-08-22,763463.7281616986,764132.4251299775
2012-08-23,763889.2049104935,766333.6964948424
2012-08-24,758985.6382522663,757505.3101136321
2012-08-27,754820.2444100623,741702.9578522942
2012-08-28,762615.258357785,745100.5651139267
2012-08-29,757816.9890983354,737245.8243916046
2012-08-30,759963.1165959759,736099.4190414468
2012-08-31,755891.0825655103,733935.096281073
2012-09-03,753210.4983650021,741757.881453565
2012-09-04,746146.8115619266,733781.6430678262
2012-09-05,741289.9004270975,732273.0748195926
2012-09-06,745891.9975161157,738247.4311565945
2012-09-07,765835.6177559919,771320.0937495944
2012-09-10,764133.0647813235,774478.0343875004
2012-09-11,758962.2709732788,769559.5426761374
2012-09-12,759693.4920976368,772282.7546882287
2012-09-13,756015.8563605682,765089.4272733293
2012-09-14,759054.1454431834,770775.1850509276
2012-09-17,749297.1918404697,751855.8351999036
2012-09-18,744449.9426487106,744044.7004882875
2012-09-19,743745.3836732893,747705.2752953974
2012-09-20,730879.7345682031,730966.8917202839
2012-09-21,728948.2783614922,732002.7841272791
2012-09-24,726728.9964875132,737479.4993497379
2012-09-25,724442.6720907949,735694.6487435977
2012-09-26,718588.3797210522,727285.3460835979
2012-09-27,733824.0493664048,749529.7374685147
2012-09-28,743267.4759235403,763306.9067593645
2012-10-08,739555.9562161285,755633.580356391
2012-10-09,751656.818775889,772311.3815349517
2012-10-10,750884.8447214057,773629.5479654468
2012-10-11,750461.8881588633,766444.8751786266
2012-10-12,751995.4502256023,767109.9500594673
2012-10-15,751934.290738885,763889.7626734547
2012-10-16,752328.8529558381,764989.8990504208
2012-10-17,753576.1893893295,765869.0095410617
2012-10-18,758654.1440603308,777610.6768817909
2012-10-19,756969.5265635678,776410.0136709836
2012-10-22,758490.4483548101,779446.4566454729
2012-10-23,753265.90255068,769621.7894242443
2012-10-24,753325.5420191783,768191.112828722
2012-10-25,751779.8923137796,762685.4378892295
2012-10-26,742532.6383601201,748261.5015846292
2012-10-29,740049.0211002255,744249.4157293871
2012-10-30,741442.1738088932,745590.2173410121
2012-10-31,746877.027276105,750562.6340427134
2012-11-01,757878.3530930608,764897.3611040377
2012-11-02,763673.1268726549,767856.5781664371
2012-11-05,763431.2097170879,766227.5108657192
2012-11-06,761029.6343969345,763007.3234797064
2012-11-07,761878.0408251409,761442.5001489596
2012-11-08,753354.1704257878,747428.66006718
2012-11-09,754174.1169873389,745937.0682047938
2012-11-12,760810.7131939639,749573.3434792204
2012-11-13,752193.3249374644,736455.5902739291
2012-11-14,753012.5652677723,740007.3164894299
2012-11-15,746003.6735006175,730191.9696369017
2012-11-16,742506.6641499931,724738.555336194
2012-11-19,744705.222084445,723987.9327854954
2012-11-20,742336.1861735929,720624.6111658682
2012-11-21,748869.0101398013,730615.7135424626
2012-11-22,746343.640649495,724840.4136512777
2012-11-23,750006.3494082594,729876.7414526393
2012-11-26,749056.0663282701,724192.3151562844
2012-11-27,747014.4973044436,715883.5393301252
2012-11-28,746228.8267451491,708734.4836665533
2012-11-29,744068.3843964946,704245.7275263441
2012-11-30,746720.6527134429,712229.6219292299
2012-12-03,740650.99387856,701973.5547852936
2012-12-04,743501.0381021433,709504.0798249636
2012-12-05,761676.4692864754,734937.0359163737
2012-12-06,758502.5464073686,733513.6824676874
2012-12-07,768693.2986999082,747878.7007272885
2012-12-10,775315.3113094018,755963.7877046362
2012-12-11,773241.5648091715,751787.5967862038
2012-12-12,776626.3881452108,754872.3059557489
2012-12-13,771385.979924287,746506.6093064549
2012-12-14,804065.8008076932,784197.5145905379
2012-12-17,804847.9285884727,787804.1644073094
2012-12-18,807857.8385828962,788276.8402485476
2012-12-19,806757.0118427973,789271.7896073229
2012-12-20,807378.8506725103,793834.4429565142
2012-12-21,800727.9224194996,789569.0427948057
2012-12-24,806221.2287241726,792636.442708193
2012-12-25,826544.2693929657,814998.0044424873
2012-12-26,826569.4448524471,818068.400188671
2012-12-27,822383.2308245518,813732.7643913983
2012-12-28,829649.4581223743,825534.6812583697
2012-12-31,843092.7004394771,839815.8161996664
2013-01-04,847649.248252371,840300.8082424016
2013-01-07,848011.0453668615,844154.1149594248
2013-01-08,849331.5411503431,840607.3817985848
2013-01-09,851140.6028044857,840872.3465659269
2013-01-10,854121.3590700761,842351.2893565051
2013-01-11,842005.5137037586,826593.5417168053
2013-01-14,860922.3073553735,858048.1217293412
2013-01-15,865790.6301401043,864083.3933332069
2013-01-16,862036.0959393255,857837.4148226484
2013-01-17,860229.6112168567,849737.3486813176
2013-01-18,874222.3856655551,863944.586413632
2013-01-21,874821.8901452873,869090.4285472243
2013-01-22,866524.42784953,864430.2441969888
2013-01-23,867978.937837339,867944.6889376878
2013-01-24,860908.8747310775,859722.4593923187
2013-01-25,862626.0109201344,856033.9234791073
2013-01-28,874408.2245687763,882726.4608263238
2013-01-29,871542.9042991502,890716.3468948028
2013-01-30,877867.9118084781,894992.0660361437
2013-01-31,881371.2323198488,894383.2462378166
2013-02-01,884409.9009329185,913171.1123161017
2013-02-04,892209.1615521429,914736.9342577808
2013-02-05,899086.1142044741,922608.3184956394
2013-02-06,891636.0707725843,923996.0548210773
2013-02-07,894989.738783382,918678.7844774586
2013-02-08,901658.5117038446,922624.9620111758
2013-02-18,898006.6743528158,911222.8223873925
2013-02-19,887710.1750369851,893958.5037213238
2013-02-20,891991.6386276885,899626.9522427638
2013-02-21,869216.7537775355,868974.2568087791
2013-02-22,867150.5426489242,864332.3803256338
2013-02-25,869158.5693655147,867113.844642103
2013-02-26,855731.9355509041,854676.1454816351
2013-02-27,860373.0412885379,863690.939236855
2013-02-28,871263.1063286911,889871.1891758565
2013-03-01,870437.0600955843,888376.268610363
2013-03-04,850268.6344843808,847392.9430828386
2013-03-05,861386.8609006996,873054.581077721
2013-03-06,876639.2455242119,882173.5632401997
2013-03-07,873688.3469525605,871946.7886836077
2013-03-08,873753.9409699118,867768.6005433111
2013-03-11,872885.2441452659,862923.6731706196
2013-03-12,860890.1427976808,850688.3591590764
2013-03-13,852102.1385583832,841325.0501885212
2013-03-14,856402.5542730757,843584.2409874533
2013-03-15,863905.4053494158,845448.3147275475
2013-03-18,854705.7840143023,833005.6225124187
2013-03-19,861192.6053771487,840529.8230161846
2013-03-20,871917.9934289757,868849.430442255
2013-03-21,877828.2525760004,870451.8681181144
