date,symbol,side,shares,price,value,cost
2014-01-03,600900.SH,sell,4.211425314195673,15.354818750000002,64.66567237863637,0.012933134475727276
2014-01-03,601009.SH,buy,2985.8349387470425,12.934464,38620.17452516583,7.724034905033166
2014-01-03,603993.SH,buy,5931.9886907693235,6.51049362,38620.174525165836,7.724034905033167
2014-01-03,000630.SZ,buy,764.0026357122329,50.54979226499999,38620.17452516583,7.724034905033166
2014-01-03,600050.SH,buy,8050.939621014098,4.79697729,38620.174525165836,7.724034905033167
2014-01-03,601618.SH,sell,277.0652843430669,1.76521695,489.08033617895126,0.09781606723579025
2014-01-03,601899.SH,sell,384.0491604797175,3.92175814,1506.1479212714985,0.3012295842542997
2014-01-03,000157.SZ,buy,123.00423876430882,313.974338715,38620.17452516583,7.724034905033166
2014-01-03,601088.SH,buy,60.02179029267362,18.373732275000002,1102.8243055037792,0.22056486110075585
2014-01-03,600219.SH,buy,3300.828103274396,11.70014715,38620.17452516583,7.724034905033166
2014-01-03,600674.SH,buy,417.5062471810505,92.50202789999999,38620.17452516583,7.724034905033166
2014-01-03,601800.SH,buy,101.64465388761704,4.346172,441.7651486760523,0.08835302973521046
2014-02-10,601088.SH,sell,2103.3527561865276,16.50212481,34709.78970204758,6.941957940409516
2014-02-10,601618.SH,sell,21871.72521237276,1.6942024749999998,37055.13098732183,7.411026197464365
2014-02-10,600029.SH,sell,8886.348044154889,4.198009945,37304.97746409352,7.4609954928187046
2014-02-10,601958.SH,sell,4174.656094873051,8.445595090000001,35257.45501729842,7.051491003459685
2014-02-10,601390.SH,sell,13613.13958728497,2.57843014,35100.52941188273,7.020105882376546
2014-02-10,603993.SH,sell,5931.9886907693235,6.13409142,36387.36093158514,7.277472186317029
2014-02-10,000630.SZ,sell,764.0026357122329,46.35495093,35415.304688831224,7.083060937766245
2014-02-10,600050.SH,sell,8050.939621014098,4.509414165,36305.0211685607,7.26100423371214
2014-02-10,000157.SZ,sell,123.00423876430882,296.72168494,36498.02498090778,7.299604996181556
2014-02-10,600219.SH,sell,3300.828103274396,11.344674825000002,37446.82148486955,7.4893642969739105
2014-02-10,600674.SH,sell,417.5062471810505,88.51428072,36955.265165337216,7.391053033067443
2014-02-10,601288.SH,sell,211.68604014722968,2.7051867300000003,572.650266732533,0.11453005334650662
2014-02-10,601328.SH,buy,7065.484165313712,5.184971189999999,36634.33184055278,7.326866368110557
2014-02-10,601939.SH,buy,7103.355900603999,5.1573273749999995,36634.331840552775,7.326866368110555
2014-02-10,601398.SH,sell,56.90469374162639,4.47849963,254.8476498671371,0.05096952997342742
2014-02-10,601988.SH,sell,150.5403438572946,3.32083875,499.9202073196284,0.09998404146392569
2014-02-10,601111.SH,buy,9218.814221134187,3.9738659400000005,36634.33184055278,7.326866368110557
2014-02-10,601818.SH,buy,13441.709737905354,2.7254220300000003,36634.33184055278,7.326866368110557
2014-02-10,601169.SH,buy,3754.4884265363553,9.7574763,36634.33184055278,7.326866368110557
2014-02-10,600900.SH,sell,38.18195652626428,14.789761420000001,564.7020275722607,0.11294040551445214
2014-02-10,600795.SH,buy,75.20115995010649,487.15115384999996,36634.33184055278,7.326866368110557
2014-02-10,601009.SH,sell,112.08949372423032,12.74386488,1428.4533624891992,0.28569067249783986
2014-02-10,601899.SH,sell,87.29826812661685,3.75344234,327.66901579511614,0.06553380315902323
2014-02-10,600221.SH,buy,127.08829874891848,5.7600786,732.0385899340521,0.14640771798681043
2014-02-10,601800.SH,sell,37.20241659738832,4.16815488,155.06543428819714,0.03101308685763943
2014-02-10,600036.SH,buy,906.0705606354583,40.43209594499999,36634.33184055278,7.326866368110557
2014-02-10,600000.SH,buy,547.4435382483382,66.91892274,36634.331840552775,7.326866368110555
2014-02-10,601106.SH,buy,17982.88141827679,2.03717808,36634.33184055278,7.326866368110557
2014-02-10,601857.SH,sell,151.62731488039677,8.91741906,1352.124307731072,0.27042486154621437
2014-02-10,601668.SH,buy,11307.628638594782,3.239789085,36634.33184055278,7.326866368110557
2014-02-10,002142.SZ,buy,3655.5002266145816,9.945110069999998,36354.35211459195,7.2708704229183905
2014-03-04,601899.SH,sell,9757.223030382167,4.10690552,40071.993123347645,8.01439862466953
2014-03-04,600221.SH,sell,6364.403957275434,5.84763472,37216.70955266922,7.443341910533845
2014-03-04,601857.SH,sell,4106.867869391524,9.17864838,37695.49611626457,7.539099223252914
2014-03-04,601009.SH,sell,2873.7454450228124,12.808472560000002,36808.28967699969,7.361657935399938
2014-03-04,601818.SH,sell,13441.709737905354,2.6570907900000007,35715.84314644164,7.143168629288329
2014-03-04,601169.SH,sell,3754.4884265363553,10.224885,38389.21239516518,7.677842479033036
2014-03-04,600795.SH,sell,75.20115995010649,503.59169819,37870.67984513194,7.574135969026389
2014-03-04,600000.SH,sell,547.4435382483382,64.37603587999999,35242.244860549166,7.048448972109834
2014-03-04,601106.SH,sell,17982.88141827679,1.9646172000000002,35329.478139906976,7.065895627981395
2014-03-04,601668.SH,sell,11307.628638594782,3.05253297,34516.90923182679,6.903381846365358
2014-03-04,002142.SZ,sell,3655.5002266145816,10.02528485,36647.43104105073,7.329486208210147
2014-03-04,601288.SH,buy,208.25866768518645,2.6507647199999997,552.0447289340963,0.11040894578681926
2014-03-04,600900.SH,buy,30.86295493747814,14.53404339,448.563526204922,0.08971270524098442
2014-03-04,601939.SH,buy,164.3496491704699,5.0137056,824.0007564040202,0.16480015128080405
2014-03-04,601398.SH,buy,145.84219455264662,4.37780781,638.4690983401158,0.12769381966802318
2014-03-04,600019.SH,buy,5018.674018800058,7.25554596,36413.22000166172,7.282644000332344
2014-03-04,000709.SZ,buy,2257.8411770182693,16.127449695,36413.22000166173,7.282644000332346
2014-03-04,601328.SH,buy,18.481042602318436,5.143820625,95.06316810930925,0.01901263362186185
2014-03-04,601800.SH,buy,204.39778867031285,4.0528053900000005,828.3844596271249,0.16567689192542498
2014-03-04,601111.SH,buy,24.90381856349088,3.94199001,98.1706039881336,0.019634120797626723
2014-03-04,000629.SZ,buy,2420.3742576891655,15.044458469999999,36413.22000166173,7.282644000332346
2014-03-04,600029.SH,buy,8799.080924033848,4.1382981149999996,36413.22000166173,7.282644000332346
2014-03-04,600036.SH,buy,47.547119290151144,38.2096953,1816.7609404694276,0.36335218809388553
2014-03-04,601088.SH,buy,2274.3264348754738,16.010551275,36413.22000166172,7.282644000332344
2014-03-04,600660.SH,buy,77.20180709690354,471.66279354,36413.22000166172,7.282644000332344
2014-03-04,601018.SH,buy,14977.375510459471,2.431215,36413.22000166172,7.282644000332344
2014-03-04,600664.SH,buy,1008.1165168250101,36.120051000000004,36413.22000166173,7.282644000332346
2014-03-04,601618.SH,buy,21864.1250092614,1.6654322999999995,36413.22000166172,7.282644000332344
2014-03-04,600219.SH,buy,3252.5060671481015,11.19543492,36413.22000166172,7.282644000332344
2014-03-04,601988.SH,sell,66.52113900821126,3.32083875,220.90597611260455,0.04418119522252091
2014-03-04,000157.SZ,buy,124.33203085715935,290.58705091499996,36129.27818105471,7.225855636210942
2014-04-02,601800.SH,sell,8990.842006609326,4.10302746,36889.671641639565,7.377934328327913
2014-04-02,601111.SH,sell,9243.718039697678,3.6726827400000004,33949.2436978243,6.78984873956486
2014-04-02,600036.SH,sell,953.6176799256094,38.483108820000005,36698.17294925316,7.3396345898506326
2014-04-02,600019.SH,sell,5018.674018800058,7.7025467999999995,38656.57150375152,7.731314300750304
2014-04-02,000709.SZ,sell,2257.8411770182693,17.658746209999997,39870.644327453294,7.974128865490659
2014-04-02,000629.SZ,sell,2420.3742576891655,15.02942153,36376.82497917131,7.275364995834262
2014-04-02,601088.SH,sell,2274.3264348754738,16.443104335,37396.986860506,7.479397372101199
2014-04-02,600660.SH,sell,77.20180709690354,492.17317031000005,37996.65815254408,7.599331630508816
2014-04-02,600664.SH,sell,1008.1165168250101,34.700730955,34982.3800216364,6.996476004327281
2014-04-02,601618.SH,sell,21864.1250092614,1.7347821749999999,37929.494338038385,7.5858988676076775
2014-04-02,600219.SH,sell,3252.5060671481015,11.321756290000003,36824.08102399719,7.364816204799438
2014-04-02,601939.SH,sell,226.66990212154306,5.256520425000001,1191.494970234642,0.23829899404692842
2014-04-02,601988.SH,sell,203.7756758648225,3.4403889449999996,701.0675825052385,0.1402135165010477
2014-04-02,601857.SH,buy,4098.501659706381,9.033314399999998,37023.054061049545,7.404610812209909
2014-04-02,600221.SH,buy,6497.772027399134,5.69780748,37023.054061049545,7.404610812209909
2014-04-02,002007.SZ,buy,114.95977612677626,322.05224565,37023.05406104955,7.404610812209911
2014-04-02,601398.SH,sell,154.9385309602463,4.53103335,702.0316509808836,0.1404063301961767
2014-04-02,600900.SH,buy,94.77507563845496,14.23893591,1349.4962278813625,0.26989924557627254
2014-04-02,601288.SH,sell,402.52537170094854,2.77367247,1116.473541963438,0.2232947083926876
2014-04-02,601158.SH,buy,6118.093073708492,6.05140419,37023.05406104955,7.404610812209911
2014-04-02,601390.SH,buy,13613.12282866386,2.71965915,37023.05406104955,7.404610812209911
2014-04-02,600029.SH,buy,365.688060628812,4.042430205,1478.2684618937808,0.29565369237875616
2014-04-02,601186.SH,buy,7944.3005120560265,4.660329,37023.05406104955,7.404610812209911
2014-04-02,601106.SH,buy,18447.670787048817,2.0069229600000003,37023.054061049545,7.404610812209909
2014-04-02,600050.SH,buy,8095.097333793525,4.573515615,37023.05406104955,7.404610812209911
2014-04-02,000598.SZ,buy,308.7551504466968,119.9107254,37023.05406104955,7.404610812209911
2014-04-02,601818.SH,buy,13639.113561197799,2.71447656,37023.05406104955,7.404610812209911
2014-04-02,000157.SZ,buy,5.2471244771595,285.90959335499997,1500.2032255477395,0.3000406451095479
2014-04-02,601328.SH,buy,61.44592263282469,5.184971189999999,318.5953385941649,0.06371906771883298
2014-04-02,600694.SH,buy,323.4366091926156,112.047345675,36240.213554154885,7.248042710830977
2014-04-02,601018.SH,sell,198.39637536899534,2.5043471999999998,496.8534071454924,0.09937068142909848
2014-05-06,601018.SH,sell,14778.979135090476,2.590704,38287.96036119544,7.657592072239088
2014-05-06,000157.SZ,sell,129.57915533431884,265.18040347000004,34361.852692856475,6.872370538571295
2014-05-06,002007.SZ,sell,114.95977612677626,306.93815415,35285.54148584994,7.0571082971699886
2014-05-06,601390.SH,sell,13613.12282866386,2.75955953,37566.22283489991,7.513244566979983
2014-05-06,601186.SH,sell,7944.3005120560265,4.89667044,38900.621483861614,7.780124296772323
2014-05-06,600050.SH,sell,8095.097333793525,4.643357160000001,37588.42816576708,7.517685633153416
2014-05-06,000598.SZ,sell,308.7551504466968,110.20878804,34027.53093183832,6.805506186367665
2014-05-06,601818.SH,sell,13639.113561197799,2.6570907900000007,36240.36302722278,7.248072605444556
2014-05-06,600694.SH,sell,323.4366091926156,117.22987574000001,37916.43350541727,7.583286701083455
2014-05-06,601857.SH,sell,11.174281611911358,8.905545,99.51306773754914,0.01990261354750983
2014-05-06,600208.SH,buy,1933.6310992852264,18.830300445000002,36410.85454933644,7.282170909867289
2014-05-06,601899.SH,buy,9690.960615933218,3.7571976599999997,36410.85454933644,7.282170909867289
2014-05-06,601939.SH,buy,41.83307933157293,5.144270849999999,215.20069057114807,0.04304013811422962
2014-05-06,600029.SH,buy,376.4290358475338,3.818738415,1437.4840197123892,0.28749680394247784
2014-05-06,000060.SZ,buy,288.0909586911883,126.38666175,36410.854549336436,7.282170909867288
2014-05-06,600900.SH,sell,7.110239291754124,14.028162410000002,99.74359155869024,0.01994871831173805
2014-05-06,601106.SH,buy,175.4558037312613,1.9564977599999998,343.27888697921236,0.06865577739584247
2014-05-06,601988.SH,sell,177.8785050914117,3.4403889449999996,611.971242469619,0.12239424849392382
2014-05-06,600221.SH,buy,305.78487669249387,5.35531632,1637.5747405605,0.3275149481121
2014-05-06,601288.SH,sell,0.8129551182619618,2.72801531,2.217754008961492,0.0004435508017922985
2014-05-06,601158.SH,buy,62.95621000336845,5.89480593,371.1146400581817,0.07422292801163634
2014-05-06,601398.SH,sell,64.55777257586419,4.49163306,289.96982558171294,0.05799396511634259
2014-05-06,600642.SH,buy,1165.281757939646,31.246395389999993,36410.85454933644,7.282170909867289
2014-05-06,600115.SH,buy,11556.893686956597,3.1505745000000003,36410.854549336436,7.282170909867288
2014-05-06,601328.SH,buy,33.80637893612191,5.07523635,171.57536323848024,0.03431507264769605
2014-05-06,601111.SH,buy,10352.882101326895,3.51697761,36410.85454933644,7.282170909867289
2014-05-06,600068.SH,buy,1809.4727216790884,20.122356149999998,36410.854549336436,7.282170909867288
2014-05-06,601991.SH,buy,4673.406575965411,7.791073589999999,36410.85454933644,7.282170909867289
2014-05-06,601009.SH,buy,2868.8590371733885,12.6111024,36179.47508895901,7.235895017791802
2014-06-04,600900.SH,sell,2594.7716255510904,14.9863031,38886.03405578835,7.7772068111576695
2014-06-04,600221.SH,sell,6803.556904091627,5.256650360000001,35763.91984917374,7.152783969834749
2014-06-04,601158.SH,sell,6181.04928371186,5.922377330000001,36606.50615346786,7.321301230693573
2014-06-04,601106.SH,sell,18623.126590780077,1.9343923200000002,36024.433051592765,7.204886610318553
2014-06-04,000060.SZ,sell,288.0909586911883,131.86153625000003,37988.116392755386,7.597623278551078
2014-06-04,600115.SH,sell,11556.893686956597,3.1206389000000003,36064.89200268118,7.212978400536237
2014-06-04,601111.SH,sell,10352.882101326895,3.48161832,36044.78398877981,7.208956797755962
2014-06-04,600068.SH,sell,1809.4727216790884,20.049620174999998,36279.24078668921,7.255848157337843
2014-06-04,601991.SH,sell,4673.406575965411,7.871482289999999,36786.637096681276,7.357327419336255
2014-06-04,601288.SH,sell,423.6540582536016,2.8535725,1208.9275701458755,0.2417855140291751
2014-06-04,600208.SH,buy,59.694856231515224,18.513292019999998,1105.148305505958,0.2210296611011916
2014-06-04,601939.SH,sell,103.99701486616016,5.2826073749999995,549.3753977099623,0.10987507954199247
2014-06-04,601328.SH,sell,136.3589947466955,5.23460139,713.7849834400549,0.142756996688011
2014-06-04,601857.SH,sell,18.099217066178774,9.05990778,163.97723750978184,0.03279544750195637
2014-06-04,601398.SH,sell,284.8174465177129,4.714901370000001,1342.8861687862664,0.2685772337572533
2014-06-04,601818.SH,buy,13585.669328968446,2.71447656,36877.98094539578,7.375596189079156
2014-06-04,601988.SH,sell,376.5205419159657,3.6130725600000004,1360.3960382729056,0.2720792076545811
2014-06-04,600795.SH,buy,76.03188429458739,485.03310535500003,36877.98094539578,7.375596189079156
2014-06-04,601006.SH,buy,4209.556605842158,8.76053808,36877.98094539578,7.375596189079156
2014-06-04,601009.SH,buy,16.729360562420155,12.788951280000001,213.95097717834477,0.042790195435668955
2014-06-04,600036.SH,buy,928.2083112625795,39.730285214999995,36877.98094539578,7.375596189079156
2014-06-04,002142.SZ,buy,3625.9314477943008,10.17062277,36877.98094539578,7.375596189079156
2014-06-04,600642.SH,sell,0.5899428830906123,31.653785190000004,18.673925295719528,0.0037347850591439055
2014-06-04,601800.SH,buy,9148.424488543451,4.03107453,36877.98094539578,7.375596189079156
2014-06-04,601668.SH,buy,11269.759366553197,3.2722953299999995,36877.98094539578,7.375596189079156
2014-06-04,601169.SH,buy,3446.827979102848,10.69910688,36877.98094539578,7.375596189079156
2014-06-04,601899.SH,buy,310.38298624530086,3.6898039799999998,1145.2523779721962,0.22905047559443925
2014-06-04,600029.SH,buy,413.96649984591573,3.70689252,1534.5293218094062,0.3069058643618812
2014-06-04,600015.SH,buy,1755.7930833868625,20.871230399999998,36645.56197809362,7.329112395618724
2014-07-02,601398.SH,sell,7819.090905019222,4.787674965,37435.265775019725,7.487053155003945
2014-07-02,601288.SH,sell,12919.35263587275,2.87640108,37161.23987472522,7.432247974945045
2014-07-02,601988.SH,sell,10203.568584101427,3.66408704,37386.763410757194,7.477352682151439
2014-07-02,600029.SH,sell,9955.16452035611,3.6872254650000005,36706.936127721565,7.341387225544313
2014-07-02,601818.SH,sell,13585.669328968446,2.78830515,37880.99175615976,7.576198351231953
2014-07-02,601006.SH,sell,4209.556605842158,8.82208675,37137.07355577508,7.427414711155016
2014-07-02,600036.SH,sell,928.2083112625795,39.846376845,36985.738161229805,7.397147632245962
2014-07-02,601668.SH,sell,11269.759366553197,3.1792095999999996,35828.927167835835,7.165785433567168
2014-07-02,601169.SH,sell,3446.827979102848,11.042875800000001,38062.89327719775,7.61257865543955
2014-07-02,600015.SH,sell,1755.7930833868625,20.79951504,36519.64464503302,7.303928929006604
2014-07-02,601857.SH,buy,8.090402409041932,9.114184815,73.7374227837294,0.01474748455674588
2014-07-02,600208.SH,buy,7.105054726435768,18.576693704999997,131.98842541025982,0.026397685082051967
2014-07-02,600674.SH,buy,380.9560564958296,97.4797155,37135.4880052154,7.42709760104308
2014-07-02,600068.SH,buy,1835.4563919639315,20.23229109,37135.4880052154,7.42709760104308
2014-07-02,600795.SH,buy,0.6240806226785965,484.77994884,302.5417723341654,0.06050835446683308
2014-07-02,601088.SH,buy,2163.0000553874743,17.168509965,37135.488005215404,7.427097601043081
2014-07-02,601939.SH,sell,87.38903612691745,5.386955175,470.7608204021599,0.09415216408043198
2014-07-02,600642.SH,buy,16.30404874158482,31.465925099999996,513.0219765294571,0.10260439530589142
2014-07-02,601800.SH,sell,45.92960562221729,4.0784697450000005,187.32250692999514,0.03746450138599903
2014-07-02,601009.SH,sell,1.715081175463867,12.873080240000002,22.078377589859883,0.004415675517971977
2014-07-02,600085.SH,buy,201.8696763642025,183.95773289999997,37135.4880052154,7.42709760104308
2014-07-02,601328.SH,sell,60.455289711739766,5.31682026,321.42990916354756,0.06428598183270952
2014-07-02,601111.SH,buy,10655.496285323705,3.4851016799999996,37135.4880052154,7.42709760104308
2014-07-02,002142.SZ,sell,24.04907666771445,10.306893975000001,247.87128341077917,0.049574256682155836
2014-07-02,601899.SH,buy,24.25890854970495,3.7066524,89.91934159714438,0.017983868319428876
2014-07-02,600600.SH,buy,596.2702641902242,62.27962425,37135.4880052154,7.42709760104308
2014-07-02,601618.SH,buy,21385.031279604293,1.7365178249999995,37135.488005215404,7.427097601043081
2014-07-02,600663.SH,buy,451.1645620357031,82.31029457999998,37135.4880052154,7.42709760104308
2014-07-02,600115.SH,buy,11990.99616865193,3.0969477,37135.488005215404,7.427097601043081
2014-07-02,601390.SH,buy,13349.437138673793,2.76232047,36875.42347113685,7.37508469422737
2014-08-04,601328.SH,sell,6982.403225026542,6.607194750000001,46134.09793077844,9.226819586155688
2014-08-04,600208.SH,sell,2000.4310102431773,21.57228846,43153.87479729504,8.630774959459007
2014-08-04,601899.SH,sell,10025.602510728224,4.0684747450000005,40788.91061830638,8.157782123661276
2014-08-04,601009.SH,sell,2883.8733165603444,14.43361958,41624.73036814493,8.324946073628986
2014-08-04,600795.SH,sell,76.65596491726598,522.411253705,40045.938736395416,8.009187747279084
2014-08-04,002142.SZ,sell,3601.8823711265863,11.644594790000001,41942.4606930135,8.3884921386027
2014-08-04,601800.SH,sell,9102.494882921234,4.512592575,41075.85082264586,8.215170164529171
2014-08-04,600674.SH,sell,380.9560564958296,103.0308588,39250.22966582664,7.850045933165329
2014-08-04,600068.SH,sell,1835.4563919639315,21.72527193,39875.78923107308,7.975157846214617
2014-08-04,601088.SH,sell,2163.0000553874743,19.778445830000003,42780.77942576817,8.556155885153634
2014-08-04,600085.SH,sell,201.8696763642025,207.11526056500003,41810.29062034403,8.362058124068806
2014-08-04,601111.SH,sell,10655.496285323705,3.8142119400000003,40642.32115810733,8.128464231621466
2014-08-04,600600.SH,sell,596.2702641902242,66.057204875,39387.94700248401,7.877589400496803
2014-08-04,601618.SH,sell,21385.031279604293,1.901358845,40660.61837407729,8.132123674815459
2014-08-04,600663.SH,sell,451.1645620357031,87.91836882499999,39665.652365824535,7.9331304731649075
2014-08-04,600115.SH,sell,11990.99616865193,3.3215384000000006,39828.554228430265,7.965710845686053
2014-08-04,601390.SH,sell,13349.437138673793,3.06854496,40963.34805071429,8.192669610142858
2014-08-04,601139.SH,buy,3664.5630033600737,11.1763854,40956.56844813367,8.191313689626735
2014-08-04,600642.SH,buy,44.750640764316536,33.4361097,1496.2873337409796,0.2992574667481959
2014-08-04,601158.SH,buy,6787.208921028544,6.034375679999999,40956.56844813368,8.191313689626737
2014-08-04,601398.SH,buy,8069.931692370037,5.075206334999999,40956.56844813367,8.191313689626735
2014-08-04,000157.SZ,buy,149.04102731575247,274.80063164999996,40956.56844813368,8.191313689626737
2014-08-04,000725.SZ,buy,3858.2636723099113,10.61528499,40956.56844813368,8.191313689626737
2014-08-04,600009.SH,buy,1070.415143030257,38.26232159999999,40956.56844813369,8.191313689626737
2014-08-04,000729.SZ,buy,776.9412170695615,52.7151444,40956.56844813368,8.191313689626737
2014-08-04,601333.SH,buy,12514.972744456449,3.272605485,40956.56844813368,8.191313689626737
2014-08-04,600664.SH,buy,1046.6780122456812,39.13005525,40956.56844813368,8.191313689626737
2014-08-04,600170.SH,buy,1292.9282782181383,31.67737077,40956.56844813368,8.191313689626737
2014-08-04,601018.SH,buy,15435.760680661499,2.653356015,40956.56844813368,8.191313689626737
2014-08-04,601857.SH,buy,144.01092797276206,9.708852,1398.180786070207,0.2796361572140414
2014-08-04,600875.SH,buy,1111.2616327908984,36.855918749999994,40956.56844813368,8.191313689626737
2014-08-04,600008.SH,buy,1852.8957716065659,22.104086519999996,40956.56844813369,8.191313689626737
2014-08-04,600018.SH,buy,7297.872183782475,5.61212466,40956.56844813368,8.191313689626737
2014-08-04,600583.SH,buy,302.7204127530845,135.29503370999998,40956.56844813367,8.191313689626735
2014-08-04,601939.SH,buy,117.18831937655007,5.8477224,685.284760236606,0.1370569520473212
2014-08-04,601988.SH,buy,10509.802312154614,3.89698752,40956.56844813368,8.191313689626737
2014-09-02,600642.SH,sell,1225.746504562457,33.785748675,41412.76334240691,8.282552668481383
2014-09-02,000157.SZ,sell,149.04102731575247,280.27339320000004,41772.23445179984,8.354446890359968
2014-09-02,000725.SZ,sell,3858.2636723099113,10.65139164,41095.87742415749,8.219175484831498
2014-09-02,600009.SH,sell,1070.415143030257,39.67009503,42463.47044556134,8.492694089112268
2014-09-02,000729.SZ,sell,776.9412170695615,51.4834454,39999.61072801032,7.9999221456020635
2014-09-02,601333.SH,sell,12514.972744456449,3.3779102,42274.454086221434,8.454890817244287
2014-09-02,600664.SH,sell,1046.6780122456812,43.0248768,45033.192526139326,9.006638505227865
2014-09-02,600170.SH,sell,1292.9282782181383,32.198472710000004,41630.315882194016,8.326063176438804
2014-09-02,601018.SH,sell,15435.760680661499,2.7401792250000003,42296.7507392205,8.4593501478441
2014-09-02,600875.SH,sell,1111.2616327908984,37.34927602,41504.817453543146,8.30096349070863
2014-09-02,600008.SH,sell,1852.8957716065659,23.9104388,44303.55094977757,8.860710189955515
2014-09-02,600583.SH,sell,302.7204127530845,148.20472056999998,44864.594182905945,8.97291883658119
2014-09-02,601939.SH,buy,385.8453883185715,5.6509240499999995,2180.382984431005,0.436076596886201
2014-09-02,601857.SH,buy,126.10669417190663,9.61176348,1212.107717625061,0.24242154352501222
2014-09-02,601398.SH,buy,423.66130504728284,4.91969862,2084.2859377885165,0.41685718755770335
2014-09-02,601288.SH,buy,13906.861736914234,3.0027006,41758.14208154941,8.351628416309882
2014-09-02,601009.SH,buy,2963.972909536605,14.088570765,41758.142081549406,8.351628416309882
2014-09-02,601988.SH,buy,413.70800848945527,3.8253517199999996,1582.5786418529121,0.31651572837058245
2014-09-02,601668.SH,buy,11590.081264947295,3.6029205599999994,41758.14208154941,8.351628416309882
2014-09-02,600011.SH,buy,1751.8341501885423,23.836812449999996,41758.142081549406,8.351628416309882
2014-09-02,600068.SH,buy,1864.5213640944507,22.396172489999998,41758.142081549406,8.351628416309882
2014-09-02,601158.SH,sell,33.81104605747905,6.18140775,208.99986213530792,0.041799972427061585
2014-09-02,600795.SH,buy,80.19776871317751,520.68957468,41758.142081549406,8.351628416309882
2014-09-02,601390.SH,buy,13458.079710579823,3.10283064,41758.142081549406,8.351628416309882
2014-09-02,601139.SH,buy,16.152352309803916,11.353023675,183.37803818014478,0.03667560763602896
2014-09-02,600016.SH,buy,364.4182128879847,114.588515625,41758.142081549406,8.351628416309882
2014-09-02,600518.SH,buy,131.3481538960489,317.91952032,41758.142081549406,8.351628416309882
2014-09-02,600000.SH,buy,561.2247364441656,74.40538409999999,41758.142081549406,8.351628416309882
2014-09-02,601991.SH,buy,4763.115222060462,8.7669813,41758.14208154941,8.351628416309882
2014-09-02,600383.SH,buy,364.72150195403526,114.49322800499999,41758.142081549406,8.351628416309882
2014-09-02,601328.SH,buy,6591.17536533203,6.187582245,40783.43966420986,8.156687932841972
2014-09-02,600018.SH,sell,106.57618263818391,5.80497606,618.6721887808453,0.12373443775616907
2014-10-09,601158.SH,sell,6753.397874971065,7.476559849999999,50492.18340308398,10.098436680616796
2014-10-09,601009.SH,sell,2963.972909536605,15.579416394999999,46176.96814117044,9.235393628234087
2014-10-09,601668.SH,sell,11590.081264947295,3.90588608,45269.53707882643,9.053907415765288
2014-10-09,600011.SH,sell,1751.8341501885423,24.442752510000005,42819.64857162472,8.563929714324944
2014-10-09,600068.SH,sell,1864.5213640944507,25.778494305,48064.553365859625,9.612910673171925
2014-10-09,601390.SH,sell,13458.079710579823,3.3944219400000004,45682.401039861004,9.136480207972202
2014-10-09,600518.SH,sell,131.3481538960489,348.67149704,45797.35745237568,9.159471490475138
2014-10-09,600383.SH,sell,364.72150195403526,107.14284178,39077.29817762516,7.815459635525032
2014-10-09,600600.SH,buy,668.8903218292444,62.733981314999994,41962.15295142015,8.39243059028403
2014-10-09,601988.SH,sell,27.970376004438094,3.85015396,107.6902539361763,0.021538050787235263
2014-10-09,601939.SH,sell,90.82725128630216,5.743576775,521.6732910250939,0.10433465820501879
2014-10-09,601857.SH,sell,10.113177014247611,9.671751705000002,97.81213703051617,0.019562427406103235
2014-10-09,601398.SH,sell,55.2268439485659,4.971273120000001,274.54772482394037,0.05490954496478807
2014-10-09,601288.SH,sell,203.1903925439708,3.0611686500000004,622.0000596367972,0.12440001192735946
2014-10-09,600015.SH,buy,1826.284976039504,22.97678265,41962.15295142015,8.39243059028403
2014-10-09,600900.SH,buy,2065.969377829731,20.311120485,41962.152951420154,8.39243059028403
2014-10-09,600795.SH,sell,7.1158905246157165,573.9797465600001,4084.377039867635,0.8168754079735271
2014-10-09,601186.SH,buy,7114.704386809165,5.8979475,41962.15295142015,8.39243059028403
2014-10-09,600036.SH,buy,967.5772115976808,43.36827329999999,41962.15295142015,8.39243059028403
2014-10-09,600000.SH,sell,16.351956627622688,76.98848650000001,1258.912392074315,0.251782478414863
2014-10-09,601991.SH,sell,243.51009752058724,9.28143696,2260.123619260783,0.45202472385215664
2014-10-09,601166.SH,buy,1181.7696560944382,35.507895075,41962.15295142015,8.39243059028403
2014-10-09,601328.SH,buy,53.16586750196121,6.31985835,336.00075166726316,0.06720015033345264
2014-10-09,601139.SH,sell,297.95715285483953,12.400446675000001,3694.8017854112622,0.7389603570822525
2014-10-09,600016.SH,sell,8.225818701203526,117.77083512499999,968.761538027582,0.1937523076055164
2014-10-09,600009.SH,buy,965.1662220731026,43.47660744,41962.15295142015,8.39243059028403
2014-10-09,000651.SZ,buy,23.90136863689734,1755.63808035,41962.15295142015,8.39243059028403
2014-10-09,000729.SZ,buy,762.6800817312387,54.6821274,41704.969394670006,8.340993878934002
2014-11-04,601139.SH,sell,3382.758202815038,12.528782475,42381.84168859154,8.47636833771831
2014-11-04,600795.SH,sell,73.08187818856179,668.14829873,48829.53257968065,9.76590651593613
2014-11-04,600000.SH,sell,544.8727798165429,79.724118,43439.50179308209,8.68790035861642
2014-11-04,601991.SH,sell,4519.605124539875,9.668163499999999,43696.28129948937,8.739256259897875
