date,strategy,benchmark
2019-07-25,93933.7849,127914.63288901802
2019-07-26,93850.9249,128163.82462598835
2019-07-29,93547.1749,128021.05164141118
2019-07-30,93627.7149,128554.065469372
2019-07-31,92926.2349,127392.89900372481
2019-08-01,92362.5949,126333.67717893567
2019-08-02,91409.7349,124472.56967722907
2019-08-05,90871.8249,122089.38285028888
2019-08-06,88460.2812,120782.0421452672
2019-08-07,88262.0512,120287.20275225303
2019-08-08,88394.1712,121876.97714542798
2019-08-09,88006.7012,120689.06233516883
2019-08-12,88931.1012,122867.16412675322
2019-08-13,88290.7112,121759.32495189765
2019-08-14,88060.9212,122312.36101024724
2019-08-15,88972.7912,122697.62951141258
2019-08-16,89369.5112,123246.94544732761
2019-08-19,92306.0812,125922.64350837324
2019-08-20,94214.4257,125810.96676150338
2019-08-21,94500.3957,125612.52148038568
2019-08-22,94890.6557,126002.74239454199
2019-08-23,94836.3057,126911.4387653234
2019-08-26,94231.7357,125086.14408512507
2019-08-27,96151.8957,126781.30423241002
2019-08-28,96590.4057,126304.28156862699
2019-08-29,97642.8557,125892.4872658882
2019-08-30,96397.0257,126204.69854120725
2019-09-02,97827.0657,127823.40020784871
2019-09-03,98635.0657,127999.13613442621
2019-09-04,98959.0757,129075.00218557207
2019-09-05,101126.3857,130381.09067080994
2019-09-06,101643.5957,131151.17262244996
2019-09-09,104828.1657,131962.9863761146
2019-09-10,106159.0657,131508.48706075
2019-09-11,105229.6757,130539.75721418114
2019-09-12,106462.6157,131944.1034332214
2019-09-16,107677.3557,131457.01650963776
2019-09-17,105206.0557,129248.37317717334
2019-09-18,104802.7357,129874.91154744617
2019-09-19,105686.7557,130349.84496389766
2019-09-20,105407.7457,130724.14242541896
2019-09-23,104345.9457,129229.79913730372
2019-09-24,105006.6557,129575.71073603434
2019-09-25,104401.3057,128576.19023324385
2019-09-26,100764.2657,127584.88057211245
2019-09-27,101503.4857,127967.34237376244
2019-09-30,99830.7157,126700.9994108922
2019-10-08,100523.8544,127469.96532580181
2019-10-09,100851.6344,127654.64615391172
2019-10-10,101316.7044,128697.60572920128
2019-10-11,101987.9444,129929.43791341539
2019-10-14,104559.8844,131308.40093991568
2019-10-15,103308.2344,130744.02847275439
2019-10-16,102079.5244,130293.48178747646
2019-10-17,102014.0744,130377.72263139156
2019-10-18,99842.4944,128522.84633476283
2019-10-21,99323.4044,128903.56432902161
2019-10-22,100387.1844,129403.1601642914
2019-10-23,99832.7644,128579.54830804863
2019-10-24,99784.2044,128565.69749505573
2019-10-25,100511.9944,129433.43266060253
2019-10-28,104823.8344,130423.00847895638
2019-10-29,101858.4983,129879.63809586082
2019-10-30,101142.8283,129248.52928945413
2019-10-31,99405.1583,129099.93697049722
2019-11-01,100483.9683,131280.0383278902
2019-11-04,101295.9883,132134.81617413595
2019-11-05,102594.6083,132954.94373713422
2019-11-06,102521.9583,132359.35213536376
2019-11-07,104255.5183,132591.63724448424
2019-11-08,103082.1383,131965.05569421887
2019-11-11,101684.4783,129638.90299435332
2019-11-12,101448.9801,129662.50252104743
2019-11-13,100396.8301,129539.36314692613
2019-11-14,100791.6901,129734.52010553473
2019-11-15,99810.0501,128778.98672899482
2019-11-18,100777.8201,129803.34569211167
2019-11-19,102512.3001,131102.40248164072
2019-11-20,102967.2201,129801.18669248448
2019-11-21,102538.0801,129194.47126032718
2019-11-22,101931.3501,127879.0359674725
2019-11-25,100958.6901,128816.08498566574
2019-11-26,100751.6224,129262.73882853893
2019-11-27,100524.9724,128730.14019281413
2019-11-28,100059.6324,128287.85417226364
2019-11-29,100145.7724,127170.74458516268
2019-12-02,100256.1024,127416.14976894071
2019-12-03,100531.9024,127915.32376889874
2019-12-04,101102.4624,127873.19670386541
2019-12-05,102622.2524,128854.53842979498
2019-12-06,103198.2524,129619.20627467756
2019-12-09,103311.2324,129388.74136831968
2019-12-10,104114.7624,129552.74230153895
2019-12-11,104079.7224,129631.29335105192
2019-12-12,103055.3024,129241.84303368563
2019-12-13,104715.1824,131805.96731553593
2019-12-16,106095.7124,132447.86447700282
2019-12-17,106322.5424,134249.90507044736
2019-12-18,106499.1924,133950.40199908768
2019-12-19,107064.1724,133763.29644831957
2019-12-20,105596.6924,133434.5704866214
2019-12-23,102963.9524,131768.60333583396
2019-12-24,104401.5824,132627.61614288687
2019-12-25,104510.5124,132558.1627856491
2019-12-26,105136.5324,133724.71346421272
2019-12-27,103568.6424,133593.1772423106
2019-12-30,103308.8824,135572.9998296717
2019-12-31,103415.1724,136069.52656393297
2020-01-02,105280.6524,137918.2513723932
2020-01-03,106313.8724,137676.57959720126
2020-01-06,106448.1024,137156.11121784337
2020-01-07,108225.1724,138183.52931735505
2020-01-08,106508.5924,136592.17387214542
2020-01-09,108708.4524,138321.11738128908
2020-01-10,108274.1624,138281.76380039222
2020-01-13,108637.2624,139637.06419097848
2020-01-14,108259.4124,139168.65759647687
2020-01-15,109299.9524,138399.66178772628
2020-01-16,107410.9224,137812.04851996273
2020-01-17,107060.1324,138005.01658510315
2020-01-20,107130.4924,139033.942662816
2020-01-21,104464.541,136658.3156561089
2020-01-22,104099.101,137243.65699195702
2020-01-23,100364.361,132991.09867704494
2020-02-03,93620.841,122510.20177146934
2020-02-04,93062.741,125741.38718582588
2020-02-05,94715.831,127165.98149983134
2020-02-06,97174.231,129532.50749272537
2020-02-07,99259.271,129535.63638141587
2020-02-10,100440.931,130071.59641348333
2020-02-11,99174.541,131282.59923360188
2020-02-12,101458.741,132344.43510870886
2020-02-13,100996.151,131530.20327546174
2020-02-14,100310.431,132454.10232515648
2020-02-17,104046.481,135433.1863353528
2020-02-18,105798.691,134771.75853110457
2020-02-19,104795.561,134565.8198605116
2020-02-20,106981.031,137666.32268820322
2020-02-21,107877.671,137826.8924727842
2020-02-24,109231.541,137273.8065913663
2020-02-25,109307.8162,136975.3830198202
2020-02-26,107162.0662,135286.74305140937
2020-02-27,107692.3262,135680.70069568968
2020-02-28,102449.6362,130870.21369711902
2020-03-02,106476.8062,135175.50474754078
2020-03-03,107862.0762,135896.1223569529
2020-03-04,108150.1962,136683.02457645765
2020-03-05,108813.2762,139727.96803989695
2020-03-06,108598.8762,137462.08464500887
2020-03-09,105683.1562,132766.27042048302
2020-03-10,107787.0478,135609.47363721972
2020-03-11,106430.4478,133805.7922040585
2020-03-12,105718.5178,131231.00910712566
2020-03-13,105917.3378,129384.2905075498
2020-03-16,102169.0878,123821.61136040381
2020-03-17,102440.3578,123218.49979685496
2020-03-18,99930.5578,120779.63735183634
2020-03-19,100215.2978,119213.07054388475
2020-03-20,101708.3178,121343.21597144239
2020-03-23,99127.9478,117260.44470875048
2020-03-24,101145.5052,120409.55492189489
2020-03-25,101782.5552,123644.84907861886
2020-03-26,101302.8552,122832.03886358782
2020-03-27,100400.2452,123231.06517468518
2020-03-30,97347.0552,122036.98226856806
2020-03-31,96434.4352,122437.0382564107
2020-04-01,96560.0652,122069.03510918711
2020-04-02,98876.4952,124043.84881741312
2020-04-03,98172.9052,123335.952698112
2020-04-07,100664.6452,126152.71979479823
2020-04-08,101384.2352,125565.57486387691
2020-04-09,103503.4152,125979.63777699319
2020-04-10,99973.1552,125194.68197869077
2020-04-13,98006.0852,124665.84000231729
2020-04-14,99391.0252,127072.04508682118
2020-04-15,98498.1252,126130.8275385785
2020-04-16,99675.4552,126297.51227441129
2020-04-17,98735.2752,127530.01873081664
2020-04-20,99616.6552,127993.97114301048
2020-04-21,99897.0352,126485.73718344767
2020-04-22,99896.0052,127526.57429602681
2020-04-23,99336.1952,127206.68030357281
2020-04-24,97921.0252,126117.86689773959
2020-04-27,97248.0852,126974.72070516531
2020-04-28,95711.5752,127850.8593615687
2020-04-29,94515.0652,128444.93302052438
2020-04-30,95946.9052,129957.73409468317
2020-05-06,96499.2652,130744.16465580782
2020-05-07,95643.885,130366.86120249788
2020-05-08,96349.785,131653.19650191593
2020-05-11,95445.785,131538.88909703877
2020-05-12,95047.965,131540.79898132436
2020-05-13,95650.195,131807.0235645843
2020-05-14,95049.155,130377.59309141395
2020-05-15,95690.245,129965.66260562175
2020-05-18,94897.895,130300.99842771699
2020-05-19,94648.235,131408.32608573782
2020-05-20,93559.955,130709.8897063417
2020-05-21,93125.595,129998.18046154514
2020-05-22,92040.515,127017.73462081474
2020-05-25,92784.495,127192.46412141222
2020-05-26,93487.505,128635.52618607487
2020-05-27,92835.985,127733.50942798618
2020-05-28,92545.185,128099.50636632541
2020-05-29,93929.795,128444.6407251902
2020-06-01,95132.075,131909.56940380007
2020-06-02,94951.4967,132315.7104490535
2020-06-03,95194.1167,132318.3676793639
2020-06-04,95575.7667,132269.7868662142
2020-06-05,95196.2967,132903.06463686173
2020-06-08,94420.9067,133590.75584119026
2020-06-09,94495.7167,134423.6115373753
2020-06-10,93634.9367,134180.3354593835
2020-06-11,92874.1267,132724.8209491788
2020-06-12,93594.0667,132963.91521096963
2020-06-15,94073.9067,131366.43484989455
2020-06-16,95261.2459,133345.4702327762
2020-06-17,95031.6859,133445.91021697095
2020-06-18,93969.1959,134335.75353870017
2020-06-19,94300.2559,136140.188960962
2020-06-22,94788.0359,136251.00875105674
2020-06-23,95897.5759,136906.96266086554
2020-06-24,95584.3459,137478.10442224253
2020-06-29,93880.3259,136505.78731475468
2020-06-30,95504.9659,138307.63193746386
2020-07-01,95946.8459,141091.7383520975
2020-07-02,97960.2459,144016.71783163646
2020-07-03,99671.0059,146798.5390282032
2020-07-06,103362.7459,155118.9715083796
2020-07-07,105947.9359,156050.04840145024
2020-07-08,110763.5859,158570.35827702016
2020-07-09,114949.7259,160788.04947869142
2020-07-10,117418.6959,157877.12342595658
2020-07-13,119054.9759,161192.9449472369
2020-07-14,119357.9027,159656.0361510871
2020-07-15,117766.9927,157589.32545411418
2020-07-16,112171.5627,150009.0611553586
2020-07-17,112827.2227,150953.9556460433
2020-07-20,115220.7527,155458.0905621293
2020-07-21,117136.0727,155814.75397900326
2020-07-22,119190.5627,156592.09016939063
2020-07-23,120591.2427,156525.3372224558
2020-07-24,114095.9627,149654.89885651428
2020-07-27,112883.4627,150414.1824884804
2020-07-28,112523.3779,151736.40700477813
2020-07-29,115545.0279,155415.02350187363
2020-07-30,115073.7179,154655.80630066525
2020-07-31,119169.9979,155947.73839142453
2020-08-03,123288.9879,158480.89597554517
2020-08-04,123107.9879,158630.0861713219
2020-08-05,125253.4779,158673.48206382844
2020-08-06,125629.5979,158197.01741841057
2020-08-07,126048.3779,156375.55247139707
2020-08-10,127129.0579,156938.3372434479
2020-08-11,124636.925,155507.21942903046
2020-08-12,122847.435,154373.27628791318
2020-08-13,123021.935,153976.95038711876
2020-08-14,123781.165,156266.02808107866
2020-08-17,125861.695,159939.55930366766
2020-08-18,126262.105,159857.52728244808
2020-08-19,122838.245,157463.42920354585
2020-08-20,122453.365,155419.88623334168
2020-08-21,122924.325,156738.16144109057
2020-08-24,124572.675,157967.3297519185
2020-08-25,124597.7198,158169.9967076918
2020-08-26,121412.7898,156315.89765092882
2020-08-27,122171.7998,157153.42010784647
2020-08-28,122715.8198,160904.1040124976
2020-08-31,122661.2498,159972.41595645557
2020-09-01,122495.4498,160832.92677709597
2020-09-02,124688.3998,160891.54195620524
2020-09-03,124586.0598,160001.64216833192
2020-09-04,124668.6398,158444.63142488405
2020-09-07,123009.6498,155094.8172848581
2020-09-08,122932.3326,155925.92253057618
2020-09-09,119466.8126,152278.85067880288
2020-09-10,114006.6726,152192.11868147177
2020-09-11,114846.7026,153696.94474316153
2020-09-14,118256.5926,154486.4111899158
2020-09-15,119886.4726,155729.72593060866
2020-09-16,117643.0226,154695.92383527628
2020-09-17,117335.2926,153877.35739508536
2020-09-18,119212.7226,157344.19595798082
2020-09-21,119097.1526,155827.5618290993
2020-09-22,117658.6039,153978.55136838072
2020-09-23,117434.7539,154528.81394259384
2020-09-24,114780.1639,151563.95607917174
2020-09-25,114663.5339,151794.99893312211
2020-09-28,112813.1039,152189.82682032904
2020-09-29,113934.0439,152518.35348975394
2020-09-30,112695.5139,152372.07296116705
2020-10-09,115078.3239,155485.87854810007
2020-10-12,119590.2239,160203.01372432892
2020-10-13,118178.4139,160735.8946907742
2020-10-14,116391.1339,159669.71756564762
2020-10-15,115020.2939,159391.83770593876
2020-10-16,114840.9839,159157.33380950912
2020-10-19,113823.9639,157955.33235706703
2020-10-20,114083.2245,159216.82919615868
2020-10-21,112416.3845,159195.61121213026
2020-10-22,113232.0645,158702.56544957557
2020-10-23,110721.2145,156726.36998158816
2020-10-26,109535.0145,155821.17783327858
2020-10-27,109036.6745,156088.33909022293
2020-10-28,107941.8945,157350.2776938537
2020-10-29,107765.4145,158534.3395201628
2020-10-30,105647.1345,155957.29113439034
2020-11-02,106876.8645,156804.20025737942
2020-11-03,109259.0315,158688.49209354416
2020-11-04,108455.7915,159887.42112343985
2020-11-05,110052.5515,162260.83930745148
2020-11-06,108479.6815,162280.9678270527
2020-11-09,111746.0215,165457.4176185531
2020-11-10,110889.6015,164544.85497767007
2020-11-11,109004.4815,162918.04875858195
2020-11-12,109555.8415,163036.45826275076
2020-11-13,108495.7115,161322.15609261734
2020-11-16,108604.2115,162893.9177858257
2020-11-17,107301.4315,162582.17152581096
2020-11-18,109020.0615,162478.7255498275
2020-11-19,109782.7115,163685.02507229664
2020-11-20,109463.0015,164193.19047531747
2020-11-23,110471.3815,166243.87807351872
2020-11-24,109989.6515,165222.77753907
2020-11-25,108994.7415,163110.76106530495
2020-11-26,108268.0215,163406.08564200153
2020-11-27,108341.3315,165437.996586522
2020-11-30,108582.9515,164756.64619802163
2020-12-01,109169.4215,168305.5898559702
2020-12-02,109008.5215,168307.13104955023
2020-12-03,108692.2815,167972.17388277422
2020-12-04,108441.7015,168266.32927813422
2020-12-07,107032.6815,166815.44167020748
2020-12-08,105641.8315,166405.01584107857
2020-12-09,103479.6415,164173.6066879299
2020-12-10,103018.9415,164101.40641885877
2020-12-11,99694.9715,162410.8864600033
2020-12-14,101707.7015,163912.42087764607
2020-12-15,102226.6511,164253.37009877202
2020-12-16,101026.9611,164544.5693254117
2020-12-17,101983.6711,166657.44607748973
2020-12-18,100916.9711,166075.82486407616
2020-12-21,102002.0411,167632.68945985698
2020-12-22,100952.6111,164906.8062828618
2020-12-23,100719.9611,166313.50415072675
2020-12-24,97998.7211,166077.40591611087
2020-12-25,97671.2711,167472.3953629207
2020-12-28,97014.0511,168216.45306520833
2020-12-29,98333.2111,167503.03322839946
2020-12-30,97767.7311,169853.8317393939
2020-12-31,98863.8511,173094.92197973237
2021-01-04,99219.1411,174969.25252377105
2021-01-05,98948.5911,178316.9242718592
2021-01-06,96975.0211,179949.88530065375
2021-01-07,93861.8811,183138.19962549006
2021-01-08,95096.2111,182532.80948695002
2021-01-11,93439.2411,180730.13447976887
2021-01-12,93611.5511,185884.9686327249
2021-01-13,91896.2411,185274.42346738273
2021-01-14,93891.8811,181703.27865019088
2021-01-15,93941.6011,181292.2350150148
2021-01-18,95463.6611,183299.749263748
2021-01-19,96383.9111,180609.3998990785
2021-01-20,95353.1111,181901.81693436945
2021-01-21,95972.2411,184842.5637542626
2021-01-22,94077.4411,185002.2201159244
2021-01-25,92025.8011,186867.1706369674
2021-01-26,91143.9511,183115.31422944184
2021-01-27,89656.3911,183614.72738012776
2021-01-28,88821.0811,178603.83207154763
2021-01-29,87739.3411,177767.53194057272
2021-02-01,87816.2311,179949.24424384136
2021-02-02,89254.0111,182720.838425251
2021-02-03,86754.3911,182193.02280408487
2021-02-04,84999.1011,181819.2401809362
2021-02-05,83270.1611,182133.67356510233
2021-02-08,82957.1811,184829.02848736907
2021-02-09,83930.5311,188870.95479865244
2021-02-10,84765.1811,192905.5903342717
2021-02-18,88032.6911,191598.9737245096
2021-02-19,90594.6111,191946.42651682018
2021-02-22,91202.4311,185917.5263471029
2021-02-23,89364.7311,185330.7899653418
2021-02-24,90340.1711,180610.89126959015
2021-02-25,89170.6911,181673.45456149458
2021-02-26,88526.8611,177262.53528469705
2021-03-01,90521.4711,179986.9536634836
2021-03-02,90225.9911,177689.99063857767
2021-03-03,90132.2611,181097.30392098252
2021-03-04,91580.2711,175400.64390004883
2021-03-05,92925.2011,174805.75646431066
2021-03-08,90807.3511,168734.94180798484
2021-03-09,88411.723,165113.62848253286
2021-03-10,86353.273,166196.87166932793
2021-03-11,87980.193,170335.624131584
2021-03-12,88023.293,170938.91505817874
2021-03-15,88907.853,167257.50514771944
2021-03-16,90267.453,168712.9465840906
2021-03-17,90339.723,169426.93440387832
2021-03-18,89832.603,170785.7755538532
2021-03-19,88103.543,166312.41468629937
2021-03-22,90233.083,167975.21973301747
2021-03-23,89551.4536,166384.0004708612
2021-03-24,89518.2036,163708.14961907276
2021-03-25,91057.3436,163630.4787771001
2021-03-26,91147.4836,167338.74332138378
2021-03-29,89555.2736,167633.94167964061
2021-03-30,86725.8336,169223.3573467236
2021-03-31,87780.3836,167683.21337267096
2021-04-01,87051.2036,169756.38778237387
2021-04-02,87131.4436,171443.0680434308
2021-04-06,87856.1836,170738.40045895678
2021-04-07,88047.7836,169522.75080733298
2021-04-08,86774.6336,169803.94556185402
2021-04-09,87134.1236,167250.6395289049
2021-04-12,86493.4836,164341.25466975008
2021-04-13,86293.6536,164072.1403485276
2021-04-14,87870.3136,165433.4427580775
2021-04-15,87698.9936,164382.04979809036
2021-04-16,89230.1336,164953.58682247598
2021-04-19,90130.8436,168967.18041557484
2021-04-20,89753.8236,168845.9077457466
2021-04-21,89608.9036,169356.74366522933
2021-04-22,89296.6136,169041.15106434026
2021-04-23,88028.6936,170576.03040084054
2021-04-26,88094.6536,168642.3572608951
2021-04-27,88053.4136,169083.53388779104
2021-04-28,86641.4636,170037.56592920556
2021-04-29,85160.0836,171529.83657767868
2021-04-30,84934.4936,170178.62832177037
2021-05-06,83889.0036,168107.16450407976
2021-05-07,83677.0291,165945.78333422352
2021-05-10,85105.5991,165825.1882581244
2021-05-11,85817.4991,166842.824428556
2021-05-12,86867.3291,167556.57641915366
2021-05-13,87120.4791,165843.5165041903
2021-05-14,87904.4991,169750.18647113704
2021-05-17,88351.8191,172221.25122597968
2021-05-18,88860.6589,172308.14265712939
2021-05-19,87920.1089,171798.9741496664
2021-05-20,87805.4089,172268.63960702758
2021-05-21,87874.4489,170532.6810098645
2021-05-24,89068.2589,171244.79216074548
2021-05-25,89612.4489,176655.26183417457
2021-05-26,90031.3589,176725.50239589182
2021-05-27,89951.5189,177311.42832240826
2021-05-28,89769.0289,176741.97390227835
2021-05-31,90682.9589,177090.1042883181
2021-06-01,91288.3065,177425.91841186924
2021-06-02,88749.7965,175708.47738843167
2021-06-03,88612.0165,174556.29900430935
2021-06-04,87534.2265,175452.83854642074
2021-06-07,87800.7665,175298.3837130915
2021-06-08,88688.3365,173786.731891042
2021-06-09,87883.8065,173930.6474846526
2021-06-10,89393.6565,175093.74376381273
2021-06-11,88701.8465,173540.4896797162
2021-06-15,88056.2065,171609.2379408911
2021-06-16,87727.4789,168750.4301391566
2021-06-17,87997.0889,169461.28907025384
2021-06-18,88148.7489,169480.33144696566
2021-06-21,89510.9489,169079.07970548337
2021-06-22,88926.3489,170134.4286170951
2021-06-23,90151.9889,170972.63531081768
2021-06-24,88048.8889,171257.62326160682
2021-06-25,88293.1989,174047.53572446873
2021-06-28,88714.9889,174439.21147222002
2021-06-29,87820.6289,172405.90216024866
2021-06-30,87568.4689,173518.50109889772
2021-07-01,86960.8089,173705.27781741493
2021-07-02,85937.2589,168771.23293094905
2021-07-05,86792.8489,168926.52147028816
2021-07-06,86852.9089,168837.2352103212
2021-07-07,86885.5089,170743.31965656905
2021-07-08,86216.4189,169008.3708069239
2021-07-09,86764.1889,168383.2407687156
2021-07-12,88247.5789,170484.86747196704
2021-07-13,88377.4889,170796.76984426254
2021-07-14,87554.0389,168836.59083197097
2021-07-15,86379.9589,171107.78204440404
2021-07-16,86429.7689,169224.80553724294
2021-07-19,86242.4189,169846.6572175558
2021-07-20,86124.2289,169697.1747264449
2021-07-21,86811.9389,170861.33057619128
2021-07-22,86710.6389,171117.38461043817
2021-07-23,85611.5889,169040.64286904354
2021-07-26,83985.8389,163595.672381572
2021-07-27,83084.3789,157816.6614717815
2021-07-28,81416.4889,158121.23320995824
2021-07-29,82242.2989,161103.70851033818
2021-07-30,83280.2889,159804.81779770358
2021-08-02,86458.4289,163875.91053318136
2021-08-03,89019.5789,163899.9020013463
2021-08-04,88985.7489,165374.31938367148
2021-08-05,86939.1689,164371.95896598676
2021-08-06,86272.6889,163471.636192221
2021-08-09,87206.9689,165597.354009774
2021-08-10,87499.6389,167510.0715671841
2021-08-11,86590.7989,166586.43824052042
2021-08-12,87390.5589,165191.73444596896
2021-08-13,86716.5189,164282.6959567851
2021-08-16,87239.0789,164119.43240497692
2021-08-17,85470.4189,160676.18672569984
2021-08-18,86433.5489,162563.9827843364
2021-08-19,86603.0689,161497.80233767192
2021-08-20,86157.3789,158413.03695649357
2021-08-23,88260.5189,160625.52662983228
2021-08-24,88011.3789,162369.73260557125
2021-08-25,87733.3389,162694.14721109078
2021-08-26,87039.8989,159487.27545407432
2021-08-27,87309.7289,160332.07207896668
2021-08-30,88399.3389,159874.59666565442
2021-08-31,88266.4889,159620.1535772832
2021-09-01,89427.8689,161740.91566030725
2021-09-02,89609.8489,161739.34125134835
2021-09-03,88522.3589,160864.1525547809
2021-09-06,88931.3989,163875.58502246835
2021-09-07,89666.4989,165838.72020348022
2021-09-08,90712.5789,165151.2615068039
2021-09-09,90294.8289,165080.87479741956
2021-09-10,90112.9589,166526.02943095163
2021-09-13,90408.9689,165799.87149634236
2021-09-14,90996.2089,163325.388879013
2021-09-15,90581.9289,161669.83474950437
2021-09-16,89830.1589,159689.50396684642
2021-09-17,89505.8189,161291.89356091997
2021-09-22,88698.2789,160156.83438307233
2021-09-23,89811.5817,161200.73395358422
2021-09-24,88535.9817,161075.57840596492
2021-09-27,86481.2517,162003.6858441637
2021-09-28,86077.4717,162218.1974040456
2021-09-29,84134.6117,160560.7533194787
2021-09-30,85044.3317,161638.74183333496
2021-10-08,86771.6917,163749.85484879444
