date,strategy,benchmark
2019-09-12,92426.2532,131944.1034332214
2019-09-16,92527.4532,131457.01650963776
2019-09-17,89902.8032,129248.37317717334
2019-09-18,89265.5932,129874.91154744617
2019-09-19,89927.8632,130349.84496389766
2019-09-20,89717.6132,130724.14242541896
2019-09-23,88488.4432,129229.79913730372
2019-09-24,88645.8232,129575.71073603434
2019-09-25,86802.6032,128576.19023324385
2019-09-26,84544.5832,127584.88057211245
2019-09-27,85308.8832,127967.34237376244
2019-09-30,84042.1332,126700.9994108922
2019-10-08,83678.6732,127469.96532580181
2019-10-09,84388.1132,127654.64615391172
2019-10-10,85281.6532,128697.60572920128
2019-10-11,85415.9032,129929.43791341539
2019-10-14,87007.4332,131308.40093991568
2019-10-15,86225.7969,130744.02847275439
2019-10-16,85484.0469,130293.48178747646
2019-10-17,85526.0669,130377.72263139156
2019-10-18,84328.3769,128522.84633476283
2019-10-21,83680.4269,128903.56432902161
2019-10-22,84313.8469,129403.1601642914
2019-10-23,83579.8269,128579.54830804863
2019-10-24,84207.0969,128565.69749505573
2019-10-25,85744.3469,129433.43266060253
2019-10-28,87895.2869,130423.00847895638
2019-10-29,86010.5469,129879.63809586082
2019-10-30,85190.3769,129248.52928945413
2019-10-31,83352.5369,129099.93697049722
2019-11-01,84620.2469,131280.0383278902
2019-11-04,84816.1669,132134.81617413595
2019-11-05,85241.4269,132954.94373713422
2019-11-06,84133.4469,132359.35213536376
2019-11-07,84493.4369,132591.63724448424
2019-11-08,85078.2569,131965.05569421887
2019-11-11,83180.4169,129638.90299435332
2019-11-12,82591.1686,129662.50252104743
2019-11-13,81344.3086,129539.36314692613
2019-11-14,81678.1686,129734.52010553473
2019-11-15,80539.1586,128778.98672899482
2019-11-18,81407.3586,129803.34569211167
2019-11-19,82637.4286,131102.40248164072
2019-11-20,81719.2586,129801.18669248448
2019-11-21,81654.3486,129194.47126032718
2019-11-22,81879.2586,127879.0359674725
2019-11-25,82792.5686,128816.08498566574
2019-11-26,81644.3342,129262.73882853893
2019-11-27,81834.3042,128730.14019281413
2019-11-28,81000.6142,128287.85417226364
2019-11-29,80799.0742,127170.74458516268
2019-12-02,80799.0942,127416.14976894071
2019-12-03,81065.9842,127915.32376889874
2019-12-04,81363.8042,127873.19670386541
2019-12-05,82773.4142,128854.53842979498
2019-12-06,83700.1742,129619.20627467756
2019-12-09,84256.5242,129388.74136831968
2019-12-10,85191.3503,129552.74230153895
2019-12-11,84272.1903,129631.29335105192
2019-12-12,83813.8003,129241.84303368563
2019-12-13,85439.3703,131805.96731553593
2019-12-16,86923.2803,132447.86447700282
2019-12-17,88104.9603,134249.90507044736
2019-12-18,88105.9703,133950.40199908768
2019-12-19,88314.3203,133763.29644831957
2019-12-20,87378.3003,133434.5704866214
2019-12-23,85119.8403,131768.60333583396
2019-12-24,86026.9803,132627.61614288687
2019-12-25,86248.8103,132558.1627856491
2019-12-26,87298.5903,133724.71346421272
2019-12-27,86182.7303,133593.1772423106
2019-12-30,87468.3703,135572.9998296717
2019-12-31,87807.7803,136069.52656393297
2020-01-02,89326.8403,137918.2513723932
2020-01-03,89399.1803,137676.57959720126
2020-01-06,89542.5403,137156.11121784337
2020-01-07,91782.6603,138183.52931735505
2020-01-08,89792.7503,136592.17387214542
2020-01-09,90530.3103,138321.11738128908
2020-01-10,89651.5303,138281.76380039222
2020-01-13,90281.8703,139637.06419097848
2020-01-14,90539.6803,139168.65759647687
2020-01-15,90348.5403,138399.66178772628
2020-01-16,89195.1903,137812.04851996273
2020-01-17,89115.0703,138005.01658510315
2020-01-20,89774.2303,139033.942662816
2020-01-21,88143.9103,136658.3156561089
2020-01-22,88436.3203,137243.65699195702
2020-01-23,84650.7103,132991.09867704494
2020-02-03,77298.7003,122510.20177146934
2020-02-04,74897.1903,125741.38718582588
2020-02-05,76328.8003,127165.98149983134
2020-02-06,77757.7103,129532.50749272537
2020-02-07,79202.3603,129535.63638141587
2020-02-10,79919.6403,130071.59641348333
2020-02-11,79886.1003,131282.59923360188
2020-02-12,81111.4703,132344.43510870886
2020-02-13,80876.3103,131530.20327546174
2020-02-14,81826.9903,132454.10232515648
2020-02-17,84773.7003,135433.1863353528
2020-02-18,85931.7203,134771.75853110457
2020-02-19,86294.7803,134565.8198605116
2020-02-20,89597.9703,137666.32268820322
2020-02-21,89863.4903,137826.8924727842
2020-02-24,91487.7003,137273.8065913663
2020-02-25,92051.8853,136975.3830198202
2020-02-26,92094.1853,135286.74305140937
2020-02-27,90817.3553,135680.70069568968
2020-02-28,85926.0153,130870.21369711902
2020-03-02,89587.8053,135175.50474754078
2020-03-03,90744.4353,135896.1223569529
2020-03-04,91686.9253,136683.02457645765
2020-03-05,93587.6653,139727.96803989695
2020-03-06,92857.3353,137462.08464500887
2020-03-09,92113.9953,132766.27042048302
2020-03-10,94864.502,135609.47363721972
2020-03-11,94730.582,133805.7922040585
2020-03-12,94775.622,131231.00910712566
2020-03-13,93290.822,129384.2905075498
2020-03-16,89189.432,123821.61136040381
2020-03-17,88589.502,123218.49979685496
2020-03-18,86834.142,120779.63735183634
2020-03-19,88823.252,119213.07054388475
2020-03-20,88692.002,121343.21597144239
2020-03-23,84815.472,117260.44470875048
2020-03-24,86710.793,120409.55492189489
2020-03-25,87332.743,123644.84907861886
2020-03-26,85876.543,122832.03886358782
2020-03-27,85692.813,123231.06517468518
2020-03-30,83223.553,122036.98226856806
2020-03-31,83107.423,122437.0382564107
2020-04-01,83021.863,122069.03510918711
2020-04-02,85681.103,124043.84881741312
2020-04-03,85932.423,123335.952698112
2020-04-07,87866.403,126152.71979479823
2020-04-08,88448.183,125565.57486387691
2020-04-09,90154.023,125979.63777699319
2020-04-10,87957.003,125194.68197869077
2020-04-13,86939.803,124665.84000231729
2020-04-14,88134.563,127072.04508682118
2020-04-15,87014.913,126130.8275385785
2020-04-16,88504.913,126297.51227441129
2020-04-17,87629.233,127530.01873081664
2020-04-20,88038.393,127993.97114301048
2020-04-21,87726.945,126485.73718344767
2020-04-22,88054.395,127526.57429602681
2020-04-23,87571.985,127206.68030357281
2020-04-24,86465.325,126117.86689773959
2020-04-27,86710.145,126974.72070516531
2020-04-28,86228.965,127850.8593615687
2020-04-29,85238.825,128444.93302052438
2020-04-30,87340.755,129957.73409468317
2020-05-06,89252.885,130744.16465580782
2020-05-07,88857.165,130366.86120249788
2020-05-08,89606.285,131653.19650191593
2020-05-11,88644.965,131538.88909703877
2020-05-12,88491.575,131540.79898132436
2020-05-13,89792.765,131807.0235645843
2020-05-14,89798.935,130377.59309141395
2020-05-15,89581.015,129965.66260562175
2020-05-18,89297.755,130300.99842771699
2020-05-19,90182.785,131408.32608573782
2020-05-20,88686.005,130709.8897063417
2020-05-21,88465.145,129998.18046154514
2020-05-22,87048.465,127017.73462081474
2020-05-25,86505.715,127192.46412141222
2020-05-26,87616.505,128635.52618607487
2020-05-27,86424.255,127733.50942798618
2020-05-28,86088.495,128099.50636632541
2020-05-29,86723.625,128444.6407251902
2020-06-01,88980.305,131909.56940380007
2020-06-02,89378.475,132315.7104490535
2020-06-03,90141.095,132318.3676793639
2020-06-04,89641.995,132269.7868662142
2020-06-05,90148.445,132903.06463686173
2020-06-08,89435.285,133590.75584119026
2020-06-09,89561.585,134423.6115373753
2020-06-10,89676.265,134180.3354593835
2020-06-11,90076.135,132724.8209491788
2020-06-12,90068.915,132963.91521096963
2020-06-15,88910.295,131366.43484989455
2020-06-16,90469.705,133345.4702327762
2020-06-17,91418.825,133445.91021697095
2020-06-18,92578.735,134335.75353870017
2020-06-19,93349.195,136140.188960962
2020-06-22,92727.185,136251.00875105674
2020-06-23,93180.975,136906.96266086554
2020-06-24,93038.105,137478.10442224253
2020-06-29,91744.535,136505.78731475468
2020-06-30,92332.875,138307.63193746386
2020-07-01,92172.565,141091.7383520975
2020-07-02,95068.525,144016.71783163646
2020-07-03,96942.395,146798.5390282032
2020-07-06,101814.675,155118.9715083796
2020-07-07,102774.445,156050.04840145024
2020-07-08,105539.385,158570.35827702016
2020-07-09,107117.855,160788.04947869142
2020-07-10,105735.795,157877.12342595658
2020-07-13,107737.335,161192.9449472369
2020-07-14,108957.5967,159656.0361510871
2020-07-15,105831.8767,157589.32545411418
2020-07-16,101661.6867,150009.0611553586
2020-07-17,99504.6767,150953.9556460433
2020-07-20,102320.4967,155458.0905621293
2020-07-21,100837.0667,155814.75397900326
2020-07-22,102513.9167,156592.09016939063
2020-07-23,100921.6267,156525.3372224558
2020-07-24,96292.4167,149654.89885651428
2020-07-27,95870.5767,150414.1824884804
2020-07-28,95620.4067,151736.40700477813
2020-07-29,97984.5067,155415.02350187363
2020-07-30,98801.2567,154655.80630066525
2020-07-31,99955.6167,155947.73839142453
2020-08-03,102198.2667,158480.89597554517
2020-08-04,100831.1367,158630.0861713219
2020-08-05,101600.5467,158673.48206382844
2020-08-06,103435.0367,158197.01741841057
2020-08-07,101780.6967,156375.55247139707
2020-08-10,103345.0467,156938.3372434479
2020-08-11,102265.9852,155507.21942903046
2020-08-12,101563.7852,154373.27628791318
2020-08-13,103323.1952,153976.95038711876
2020-08-14,104742.7052,156266.02808107866
2020-08-17,107542.0752,159939.55930366766
2020-08-18,107972.4252,159857.52728244808
2020-08-19,107029.1352,157463.42920354585
2020-08-20,106046.4152,155419.88623334168
2020-08-21,106971.3352,156738.16144109057
2020-08-24,107148.2652,157967.3297519185
2020-08-25,104337.0054,158169.9967076918
2020-08-26,101626.6054,156315.89765092882
2020-08-27,101452.9554,157153.42010784647
2020-08-28,102853.2454,160904.1040124976
2020-08-31,103504.6354,159972.41595645557
2020-09-01,105559.0054,160832.92677709597
2020-09-02,105504.1054,160891.54195620524
2020-09-03,104838.4454,160001.64216833192
2020-09-04,104837.1354,158444.63142488405
2020-09-07,102285.7154,155094.8172848581
2020-09-08,102948.3672,155925.92253057618
2020-09-09,100578.3672,152278.85067880288
2020-09-10,96921.3672,152192.11868147177
2020-09-11,98330.4772,153696.94474316153
2020-09-14,99601.2872,154486.4111899158
2020-09-15,99756.2072,155729.72593060866
2020-09-16,99179.0872,154695.92383527628
2020-09-17,99450.1772,153877.35739508536
2020-09-18,100832.9472,157344.19595798082
2020-09-21,100680.7272,155827.5618290993
2020-09-22,100097.0086,153978.55136838072
2020-09-23,100112.4886,154528.81394259384
2020-09-24,98377.2586,151563.95607917174
2020-09-25,98294.0086,151794.99893312211
2020-09-28,97395.9286,152189.82682032904
2020-09-29,98013.1386,152518.35348975394
2020-09-30,96907.9486,152372.07296116705
2020-10-09,99745.3686,155485.87854810007
2020-10-12,102152.623,160203.01372432892
2020-10-13,102402.873,160735.8946907742
2020-10-14,100946.543,159669.71756564762
2020-10-15,99587.813,159391.83770593876
2020-10-16,100032.683,159157.33380950912
2020-10-19,99168.033,157955.33235706703
2020-10-20,99628.2512,159216.82919615868
2020-10-21,98012.5612,159195.61121213026
2020-10-22,98322.8412,158702.56544957557
2020-10-23,96336.8112,156726.36998158816
2020-10-26,95442.6212,155821.17783327858
2020-10-27,95451.1212,156088.33909022293
2020-10-28,94900.6312,157350.2776938537
2020-10-29,95143.4112,158534.3395201628
2020-10-30,92001.5212,155957.29113439034
2020-11-02,92013.8612,156804.20025737942
2020-11-03,94248.1812,158688.49209354416
2020-11-04,93953.8312,159887.42112343985
2020-11-05,95715.2912,162260.83930745148
2020-11-06,94741.1412,162280.9678270527
2020-11-09,97195.3812,165457.4176185531
2020-11-10,96189.8712,164544.85497767007
2020-11-11,94402.3112,162918.04875858195
2020-11-12,93721.8912,163036.45826275076
2020-11-13,93546.2012,161322.15609261734
2020-11-16,94424.0112,162893.9177858257
2020-11-17,92657.9466,162582.17152581096
2020-11-18,93050.1366,162478.7255498275
2020-11-19,94522.0766,163685.02507229664
2020-11-20,94261.8166,164193.19047531747
2020-11-23,94976.8366,166243.87807351872
2020-11-24,95578.9966,165222.77753907
2020-11-25,95525.9866,163110.76106530495
2020-11-26,96010.5366,163406.08564200153
2020-11-27,95495.0666,165437.996586522
2020-11-30,95085.1666,164756.64619802163
2020-12-01,96217.3166,168305.5898559702
2020-12-02,96605.5666,168307.13104955023
2020-12-03,97116.6366,167972.17388277422
2020-12-04,96926.0766,168266.32927813422
2020-12-07,97228.9366,166815.44167020748
2020-12-08,96871.3866,166405.01584107857
2020-12-09,93590.3866,164173.6066879299
2020-12-10,94185.9166,164101.40641885877
2020-12-11,94147.9366,162410.8864600033
2020-12-14,93969.6466,163912.42087764607
2020-12-15,93793.7566,164253.37009877202
2020-12-16,91945.9966,164544.5693254117
2020-12-17,92142.1566,166657.44607748973
2020-12-18,92570.3166,166075.82486407616
2020-12-21,93740.9366,167632.68945985698
2020-12-22,90759.1566,164906.8062828618
2020-12-23,92025.2466,166313.50415072675
2020-12-24,90393.9966,166077.40591611087
2020-12-25,91080.9466,167472.3953629207
2020-12-28,89260.5566,168216.45306520833
2020-12-29,88421.1866,167503.03322839946
2020-12-30,88592.3266,169853.8317393939
2020-12-31,89995.6366,173094.92197973237
2021-01-04,91857.8566,174969.25252377105
2021-01-05,91778.4966,178316.9242718592
2021-01-06,90286.1366,179949.88530065375
2021-01-07,89679.4966,183138.19962549006
2021-01-08,91224.0166,182532.80948695002
2021-01-11,89573.4666,180730.13447976887
2021-01-12,89367.7855,185884.9686327249
2021-01-13,88134.9655,185274.42346738273
2021-01-14,88285.3755,181703.27865019088
2021-01-15,89052.6355,181292.2350150148
2021-01-18,90578.9355,183299.749263748
2021-01-19,92116.5755,180609.3998990785
2021-01-20,92584.3255,181901.81693436945
2021-01-21,92139.5755,184842.5637542626
2021-01-22,90823.6655,185002.2201159244
2021-01-25,90748.0055,186867.1706369674
2021-01-26,88344.2225,183115.31422944184
2021-01-27,88813.6925,183614.72738012776
2021-01-28,87390.9025,178603.83207154763
2021-01-29,86442.7525,177767.53194057272
2021-02-01,86996.7925,179949.24424384136
2021-02-02,86561.2725,182720.838425251
2021-02-03,85600.8025,182193.02280408487
2021-02-04,83338.6925,181819.2401809362
2021-02-05,80545.0925,182133.67356510233
2021-02-08,80096.9725,184829.02848736907
2021-02-09,81711.0325,188870.95479865244
2021-02-10,82108.4325,192905.5903342717
2021-02-18,84079.1725,191598.9737245096
2021-02-19,86829.0825,191946.42651682018
2021-02-22,87222.4925,185917.5263471029
2021-02-23,86404.6025,185330.7899653418
2021-02-24,86464.4325,180610.89126959015
2021-02-25,85279.5825,181673.45456149458
2021-02-26,85247.2725,177262.53528469705
2021-03-01,85938.5325,179986.9536634836
2021-03-02,84927.3625,177689.99063857767
2021-03-03,85626.6825,181097.30392098252
2021-03-04,84507.3525,175400.64390004883
2021-03-05,86142.0025,174805.75646431066
2021-03-08,86150.0325,168734.94180798484
2021-03-09,83760.9025,165113.62848253286
2021-03-10,82909.2525,166196.87166932793
2021-03-11,84055.3625,170335.624131584
2021-03-12,84152.1025,170938.91505817874
2021-03-15,83506.5225,167257.50514771944
2021-03-16,84127.4525,168712.9465840906
2021-03-17,84161.6825,169426.93440387832
2021-03-18,83565.6625,170785.7755538532
2021-03-19,82713.5925,166312.41468629937
2021-03-22,84139.7625,167975.21973301747
2021-03-23,83416.0825,166384.0004708612
2021-03-24,83466.8525,163708.14961907276
2021-03-25,82715.6225,163630.4787771001
2021-03-26,83473.0725,167338.74332138378
2021-03-29,83222.8025,167633.94167964061
2021-03-30,81513.8125,169223.3573467236
2021-03-31,81673.7525,167683.21337267096
2021-04-01,81804.9525,169756.38778237387
2021-04-02,82096.4425,171443.0680434308
2021-04-06,82786.7325,170738.40045895678
2021-04-07,83162.4125,169522.75080733298
2021-04-08,82704.4125,169803.94556185402
2021-04-09,82690.2125,167250.6395289049
2021-04-12,81561.6325,164341.25466975008
2021-04-13,81217.1425,164072.1403485276
2021-04-14,82247.9825,165433.4427580775
2021-04-15,80753.4325,164382.04979809036
2021-04-16,81905.5725,164953.58682247598
2021-04-19,82531.6925,168967.18041557484
2021-04-20,82534.3547,168845.9077457466
2021-04-21,81981.0447,169356.74366522933
2021-04-22,82041.4147,169041.15106434026
2021-04-23,81563.4547,170576.03040084054
2021-04-26,80448.8647,168642.3572608951
2021-04-27,79338.1147,169083.53388779104
2021-04-28,79707.7747,170037.56592920556
2021-04-29,79577.8747,171529.83657767868
2021-04-30,78339.1747,170178.62832177037
2021-05-06,78204.7747,168107.16450407976
2021-05-07,77835.8327,165945.78333422352
2021-05-10,77663.7327,165825.1882581244
2021-05-11,78213.8127,166842.824428556
2021-05-12,78674.2027,167556.57641915366
2021-05-13,78069.2727,165843.5165041903
2021-05-14,78873.8727,169750.18647113704
2021-05-17,77743.4527,172221.25122597968
2021-05-18,77780.1175,172308.14265712939
2021-05-19,77817.4775,171798.9741496664
2021-05-20,77453.6275,172268.63960702758
2021-05-21,77108.5175,170532.6810098645
2021-05-24,77286.2175,171244.79216074548
2021-05-25,78171.1075,176655.26183417457
2021-05-26,78435.4575,176725.50239589182
2021-05-27,78559.9175,177311.42832240826
2021-05-28,78242.5675,176741.97390227835
2021-05-31,78105.8375,177090.1042883181
2021-06-01,78424.6275,177425.91841186924
2021-06-02,77751.3375,175708.47738843167
2021-06-03,77548.1675,174556.29900430935
2021-06-04,77431.8375,175452.83854642074
2021-06-07,78032.3075,175298.3837130915
2021-06-08,77870.9375,173786.731891042
2021-06-09,78444.9975,173930.6474846526
2021-06-10,79414.4375,175093.74376381273
2021-06-11,79526.3075,173540.4896797162
2021-06-15,78820.5875,171609.2379408911
2021-06-16,79122.992,168750.4301391566
2021-06-17,78928.632,169461.28907025384
2021-06-18,79229.222,169480.33144696566
2021-06-21,79476.662,169079.07970548337
2021-06-22,80331.882,170134.4286170951
2021-06-23,80332.612,170972.63531081768
2021-06-24,79981.322,171257.62326160682
2021-06-25,79954.022,174047.53572446873
2021-06-28,79587.592,174439.21147222002
2021-06-29,78678.262,172405.90216024866
2021-06-30,79388.022,173518.50109889772
2021-07-01,78361.202,173705.27781741493
2021-07-02,78894.482,168771.23293094905
2021-07-05,79935.382,168926.52147028816
2021-07-06,81003.332,168837.2352103212
2021-07-07,81230.302,170743.31965656905
2021-07-08,81480.332,169008.3708069239
2021-07-09,81819.602,168383.2407687156
2021-07-12,83175.292,170484.86747196704
2021-07-13,84391.583,170796.76984426254
2021-07-14,82921.773,168836.59083197097
2021-07-15,82902.183,171107.78204440404
2021-07-16,82265.183,169224.80553724294
2021-07-19,82634.513,169846.6572175558
2021-07-20,82422.583,169697.1747264449
2021-07-21,84412.933,170861.33057619128
2021-07-22,84673.753,171117.38461043817
2021-07-23,84442.853,169040.64286904354
2021-07-26,83740.183,163595.672381572
2021-07-27,82306.2648,157816.6614717815
2021-07-28,79445.8548,158121.23320995824
2021-07-29,81702.8748,161103.70851033818
2021-07-30,82532.0648,159804.81779770358
2021-08-02,81601.1548,163875.91053318136
2021-08-03,81571.0848,163899.9020013463
2021-08-04,81794.3348,165374.31938367148
2021-08-05,80925.7148,164371.95896598676
2021-08-06,81832.2348,163471.636192221
2021-08-09,82061.1048,165597.354009774
2021-08-10,83653.3108,167510.0715671841
2021-08-11,85042.2408,166586.43824052042
2021-08-12,84945.7108,165191.73444596896
2021-08-13,84522.4408,164282.6959567851
2021-08-16,84653.9308,164119.43240497692
2021-08-17,84543.6508,160676.18672569984
2021-08-18,86533.6008,162563.9827843364
2021-08-19,86653.8008,161497.80233767192
2021-08-20,87662.4608,158413.03695649357
2021-08-23,88826.1108,160625.52662983228
2021-08-24,88839.4062,162369.73260557125
2021-08-25,89450.9562,162694.14721109078
2021-08-26,89355.8262,159487.27545407432
2021-08-27,88948.7762,160332.07207896668
2021-08-30,89367.5962,159874.59666565442
2021-08-31,90331.1062,159620.1535772832
2021-09-01,91330.9362,161740.91566030725
2021-09-02,93742.5562,161739.34125134835
2021-09-03,93462.7662,160864.1525547809
2021-09-06,92314.9162,163875.58502246835
2021-09-07,92413.3162,165838.72020348022
2021-09-08,93712.1862,165151.2615068039
2021-09-09,93900.2862,165080.87479741956
2021-09-10,92596.3562,166526.02943095163
2021-09-13,93534.6062,165799.87149634236
2021-09-14,92946.8262,163325.388879013
2021-09-15,94448.8562,161669.83474950437
2021-09-16,91664.4362,159689.50396684642
2021-09-17,92071.0262,161291.89356091997
2021-09-22,93295.9862,160156.83438307233
2021-09-23,94085.4129,161200.73395358422
2021-09-24,92043.2629,161075.57840596492
2021-09-27,89778.5129,162003.6858441637
2021-09-28,91082.3429,162218.1974040456
2021-09-29,88854.1029,160560.7533194787
2021-09-30,89994.6229,161638.74183333496
2021-10-08,89824.4929,163749.85484879444
2021-10-11,88610.7829,163957.4808606345
2021-10-12,87582.7029,162218.4930209176
